molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6024953,5.74,1,CC1(C)CN(c2cc(C(F)(F)F)cn3cncc23)CCC12NC(=O)NC2=O,O=C1NC(=O)C2(CCN(c3cccn4cncc34)CC2)N1,381.3580000000001,binding,IC50,1,0.0
CHEMBL6024970,6.88,1,OC(c1c(C2CC2)sc2cncn12)C1CCC2CCCCC2C1,c1ncn2c(CC3CCC4CCCCC4C3)c(C3CC3)sc12,330.4970000000002,binding,IC50,1,0.0
CHEMBL6025040,6.92,1,ON=C(Nc1ccc(F)c(Br)c1)c1nonc1NOCCOc1ccccc1,N=C(Nc1ccccc1)c1nonc1NOCCOc1ccccc1,452.2400000000002,binding,IC50,1,0.0
CHEMBL6025707,7.03,1,ON=C(Nc1ccc(F)c(F)c1)c1nonc1NOC1CCC(O)CC1,N=C(Nc1ccccc1)c1nonc1NOC1CCCCC1,369.3280000000002,binding,IC50,1,0.0
CHEMBL6025920,5.26,1,Nc1noc2ncc(I)cc12,c1cnc2oncc2c1,261.022,binding,IC50,1,0.0
CHEMBL6026208,7.85,1,COC(=O)CNP(=O)(CSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1)NCC(=O)OC,N=C(Nc1ccccc1)c1cnon1,569.3060000000002,binding,IC50,1,0.0
CHEMBL6026255,7.27,1,CNS(=O)(=O)CCNc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,437.25100000000003,binding,IC50,1,0.0
CHEMBL6026626,7.08,1,NC(=C[N+](=O)[O-])NCCSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,462.261,binding,IC50,1,0.0
CHEMBL6027024,6.78,1,OC(c1c(Cl)sc2cncn12)C1CCCC1,c1sc2cncn2c1CC1CCCC1,256.758,binding,IC50,1,0.0
CHEMBL6027045,7.04,1,OC(CC1CCC(C(F)(F)F)CC1)c1c(C2CC2)sc2cncn12,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12,358.42900000000003,binding,IC50,1,0.0
CHEMBL6027067,6.06,1,O=C(COc1nonc1C(=NO)NC1Cc2ccc(F)cc21)N1CCC(O)C1,N=C(NC1Cc2ccccc21)c1nonc1OCC(=O)N1CCCC1,391.3590000000002,binding,IC50,1,0.0
CHEMBL6027241,5.92,1,O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1CC1CCOCC1,O=C1NC2(CCN(c3cccc4cncn34)CC2)C(=O)N1CC1CCOCC1,451.44900000000035,binding,IC50,1,0.0
CHEMBL6027431,7.34,1,CC1CCCCC1CC(O)c1c(C2CC2)sc2cncn12,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12,304.459,binding,IC50,1,0.0
CHEMBL6027868,6.99,1,CC(C)NC(=O)CSc1nonc1C(=NO)NC1CCc2ccc(F)cc21,N=C(NC1CCc2ccccc21)c1cnon1,393.44400000000013,binding,IC50,1,0.0
CHEMBL6028134,7.41,1,CS(=N)(=O)NCCNc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,383.4090000000001,binding,IC50,1,0.0
