molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5748185,8.52,1,CN(C)c1ccc(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)cn1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2cccnc2)cc1,411.4870000000001,binding,IC50,1,0.0
CHEMBL5748250,7.84,1,O=C(NCc1ccc(S(=O)(=O)N2CC3CCOC3C2)cc1)c1ccc2nccn2c1,O=C(NCc1ccc(S(=O)(=O)N2CC3CCOC3C2)cc1)c1ccc2nccn2c1,426.4980000000001,binding,IC50,1,0.0
CHEMBL5748312,8.01,1,O=C(NCc1ccc(S(=O)(=O)N2CC3CCC(F)(F)C3C2)cc1)c1cc2ccncc2o1,O=C(NCc1ccc(S(=O)(=O)N2CC3CCCC3C2)cc1)c1cc2ccncc2o1,461.4900000000001,binding,IC50,1,0.0
CHEMBL5748396,9.05,1,COc1ccc(Cl)cc1NS(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,446.91600000000017,binding,IC50,1,0.0
CHEMBL5748575,8.26,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccc(OC(F)(F)F)c(F)c2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,469.4160000000001,binding,IC50,1,0.0
CHEMBL5748630,7.19,1,N#CCCNC1CCN(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cnc2[nH]ncc2c1,467.5550000000002,binding,IC50,1,0.0
CHEMBL5749036,6.52,1,COc1cc(-c2nc3cc(C(=O)NCCCc4ncc[nH]4)ccc3nc2OC(C)C)c(F)cn1,O=C(NCCCc1ncc[nH]1)c1ccc2ncc(-c3ccncc3)nc2c1,464.5010000000001,binding,IC50,1,0.0
CHEMBL5749067,7.97,1,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3CCOCC3)CC2)cc1)c1ccc2nccn2c1,O=C(NCc1ccc(S(=O)(=O)N2CCN(C3CCOCC3)CC2)cc1)c1ccc2nccn2c1,483.5940000000003,binding,IC50,1,0.0
CHEMBL5749109,5.98,2,O=C(NCC1CC12CCN(C(=O)C1CCS(=O)(=O)C1)CC2)c1cc2ccncc2o1,O=C(NCC1CC12CCN(C(=O)C1CCS(=O)(=O)C1)CC2)c1cc2ccncc2o1,431.51400000000024,binding,IC50,2,0.0
CHEMBL5749294,5.82,1,Cc1ccc(-c2nc3ccc(C(=O)NCCCn4ccnc4)cc3nc2-c2ccc(C)cc2)cc1,O=C(NCCCn1ccnc1)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,461.56900000000013,binding,IC50,1,0.0
