molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5750099,4.29,1,O=C(NO)c1ccc2nc(-c3ccc(-c4ccccc4)cc3)[nH]c2c1,c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,329.35900000000004,binding,IC50,1,0.0
CHEMBL5750237,5.09,1,Cc1cc(C)nc(COc2nccc(-c3noc(C(F)(F)F)n3)c2Cl)n1,c1cnc(COc2cc(-c3ncon3)ccn2)nc1,385.733,binding,IC50,1,0.0
CHEMBL5751100,6.14,1,Fc1cc(COc2ccc3cccc(F)c3n2)ccc1-c1noc(C(F)(F)F)n1,c1ccc2nc(OCc3ccc(-c4ncon4)cc3)ccc2c1,407.29800000000006,binding,IC50,1,0.0
CHEMBL5751427,5.85,1,CC(C)C(=O)N1CCC(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cc2)c2cccc(C(F)(F)F)c2)CC1,O=C(C1CCNCC1)N(Cc1ccc(-c2ncon2)cc1)c1ccccc1,568.518,binding,IC50,1,0.0
CHEMBL5751647,6.39,1,O=C1CCCC(c2ccccc2)N1c1ccc(-c2noc(C(F)(F)F)n2)cc1,O=C1CCCC(c2ccccc2)N1c1ccc(-c2ncon2)cc1,387.36100000000005,binding,IC50,1,0.0
CHEMBL5751790,6.38,1,O=C(Cc1[nH]nc2ccccc12)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,O=C(Cc1[nH]nc2ccccc12)N(Cc1ccc(-c2ncon2)cn1)c1ccccc1,496.4240000000001,binding,IC50,1,0.0
CHEMBL5752169,5.23,1,COc1cnnc(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)c1,c1cnnc(OCc2ccc(-c3ncon3)cc2)c1,370.262,binding,IC50,1,0.0
CHEMBL5752322,7.2,1,CC(=O)N1C(C)CN(S(=O)(=O)N(Cc2ccc(-c3nnc(C(F)F)o3)cc2)c2cccnc2)CC1C,O=S(=O)(N1CCNCC1)N(Cc1ccc(-c2nnco2)cc1)c1cccnc1,520.5620000000001,binding,IC50,1,0.0
CHEMBL5752338,7.92,1,CC1(Nc2ccc(C(=O)Nc3cc(-c4ccncc4)ccc3N)cc2)CCN(C(=O)N2CCOCC2)CC1,O=C(Nc1cccc(-c2ccncc2)c1)c1ccc(NC2CCN(C(=O)N3CCOCC3)CC2)cc1,514.6300000000005,binding,IC50,1,0.0
CHEMBL5752411,8.44,2,CN(Cc1ccc(C=CC(=O)NO)cc1F)CC12CC3CC(CC(C3)C1)C2,c1ccc(CNCC23CC4CC(CC(C4)C2)C3)cc1,372.4840000000002,binding,IC50,2,1.3399999999999999
CHEMBL5752483,6.96,1,COCc1cc(=O)n(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2ccccc12,O=c1ccc2ccccc2n1Cc1ccc(-c2ncon2)cn1,416.35900000000004,binding,IC50,1,0.0
CHEMBL5752650,6.52,1,CC(C)(C)OC(=O)N1CC2CN(C(=O)Nc3cc(-c4ccc(F)cc4)ccc3N)CC2C1,O=C(Nc1cccc(-c2ccccc2)c1)N1CC2CNCC2C1,440.5190000000002,binding,Kd,1,0.0
