molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL4800429,7.24,1,COCCOc1nc2c(c(OC(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,O=C(c1ccccc1)N1CCc2ncncc2C1,445.51600000000025,binding,IC50,1,0.0
CHEMBL482642,5.14,1,Cc1nc2cc(C(=O)O)ccc2[nH]1,c1ccc2[nH]cnc2c1,176.17499999999998,binding,IC50,1,0.0
CHEMBL4846028,5.35,1,Nc1nc(Cl)c2nc(O)n(Cc3cc(Cl)ccc3F)c2n1,c1ccc(Cn2cnc3cncnc32)cc1,328.134,binding,IC50,1,0.0
CHEMBL4849823,8.48,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3ccccc3Cl)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,358.8730000000001,binding,IC50,1,0.0
CHEMBL4850126,6.05,1,COc1ccc(F)c(CN2C(=O)Cc3c(Cl)nc(N)nc32)c1F,O=C1Cc2cncnc2N1Cc1ccccc1,340.71700000000004,binding,IC50,1,0.0
CHEMBL4850751,7.74,1,CC=C(C)C(=O)OC1C=CC2(O)C3=CC(=O)OC(c4ccoc4)C3(C)CCC2(O)C2(C)C(=O)CC1(C)C2CC(=O)OC,O=C1C=C2C3C=CCC4CC(=O)C(C4)C3CCC2C(c2ccoc2)O1,582.6460000000003,binding,Kd,1,0.0
CHEMBL4853099,8.1,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3ccccc3C#N)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,349.43800000000016,binding,IC50,1,0.0
CHEMBL4853988,6.11,1,Nc1nc(Cl)c2nc(N)n(Cc3cc4c(cc3Br)OCO4)c2n1,c1ncc2ncn(Cc3ccc4c(c3)OCO4)c2n1,397.6200000000001,binding,IC50,1,0.0
CHEMBL4854592,8.57,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3ccccc3F)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,342.4180000000001,binding,IC50,1,0.0
CHEMBL4854861,5.71,1,COc1cccc(CN2C(=O)Cc3c(Cl)nc(N)nc32)c1OC,O=C1Cc2cncnc2N1Cc1ccccc1,334.7630000000001,binding,IC50,1,0.0
CHEMBL4854981,6.74,1,CC(=O)OC1CC2(C)C(C3=CC(O)OC3=O)OC(=O)C3OC32C2(C)C(OC(C)=O)CC3C(C)(C)OC4CC(=O)OCC43C12,O=C1CC2OCC3CCC4C(CCC5C(C6=CCOC6=O)OC(=O)C6OC654)C32CO1,604.6050000000004,binding,Kd,1,0.0
