molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL4867070,5.89,1,CC(C)=CCc1c(O)ccc(C(=O)Oc2cc(-c3cc4ccc(O)cc4o3)cc(O)c2-c2cc(C)cc(-c3ccc(O)cc3O)c2)c1O,O=C(Oc1cc(-c2cc3ccccc3o2)ccc1-c1cccc(-c2ccccc2)c1)c1ccccc1,644.6760000000004,binding,IC50,1,0.0
CHEMBL4867404,5.85,1,CC1(C)CCC2(C(=O)O)CCC3C(=CCC4C3CCC3C4CCC(OC4OC(CO)C(O)C(O)C4O)C3(C)C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,576.7710000000001,binding,IC50,1,0.0
CHEMBL486822,4.67,1,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,498.7480000000005,binding,IC50,1,0.0
CHEMBL4869789,4.9,1,O=C(CSc1nc2cc(Oc3ccc4ccccc4c3)c(Cl)cc2[nH]1)Nc1ccc(C(=O)O)cc1,O=C(CSc1nc2cc(Oc3ccc4ccccc4c3)ccc2[nH]1)Nc1ccccc1,503.96700000000016,binding,Ki,1,0.0
CHEMBL486986,5.41,1,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1(C)O,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,472.7100000000003,binding,IC50,1,0.0
CHEMBL487020,4.77,1,COc1cc(C)c(Oc2cc(C)cc(O)c2)c(O)c1,c1ccc(Oc2ccccc2)cc1,260.289,binding,IC50,1,0.0
CHEMBL4871160,4.45,1,O=C(CSc1nc2cc(Oc3ccc4ccccc4c3)ccc2[nH]1)Nc1ccc(C(=O)O)cc1,O=C(CSc1nc2cc(Oc3ccc4ccccc4c3)ccc2[nH]1)Nc1ccccc1,469.52200000000016,binding,Ki,1,0.0
CHEMBL4871707,6.24,1,Cc1cccc(Cc2c3cccn3c3ccc(C(F)(F)F)cc3[n+]2C)c1,c1ccc(Cc2[nH+]c3ccccc3n3cccc23)cc1,355.3830000000001,binding,IC50,1,0.0
CHEMBL4872765,4.9,1,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2CC=C(C)C)c(O)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,422.4770000000002,binding,IC50,1,0.0
CHEMBL487412,5.35,3,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,470.7380000000004,binding,IC50,2,0.0
CHEMBL4874822,6.39,1,CC1Nc2ccccc2-n2cccc21,c1ccc2c(c1)NCc1cccn1-2,184.24199999999996,binding,IC50,1,0.0
CHEMBL4876070,4.99,1,C=C(C)C(O)CCC(C)=CCCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,386.4880000000001,binding,IC50,1,0.0
CHEMBL4876085,6.24,1,Cc1nc2cc(Cl)c(Cl)cc2n2cccc12,c1ccc2c(c1)ncc1cccn12,251.11599999999999,binding,IC50,1,0.0
CHEMBL4876185,6.574999999999999,2,CCCCCCS(=O)(=O)NC(=O)c1ccc(CSCc2ccc(-c3ccccc3)cc2)cc1,c1ccc(CSCc2ccc(-c3ccccc3)cc2)cc1,481.68300000000016,binding,IC50,2,0.04999999999999982
CHEMBL4877026,6.02,1,CC1Nc2cc(Cl)c(Cl)cc2-n2cccc21,c1ccc2c(c1)NCc1cccn1-2,253.132,binding,IC50,1,0.0
CHEMBL4877199,5.86,1,COc1ccc2c(c1)NC(C)c1cccn1-2,c1ccc2c(c1)NCc1cccn1-2,214.268,binding,IC50,1,0.0
CHEMBL4877884,6.5,1,Cc1c2cccn2c2ccccc2[n+]1C,c1ccc2c(c1)[nH+]cc1cccn12,197.261,binding,IC50,1,0.0
CHEMBL487804,5.24,1,CC(C)=CCCC(C)=CCCC(C)=CCc1c(O)cc(C)cc1O,c1ccccc1,328.49600000000004,binding,IC50,1,0.0
CHEMBL489140,4.7,1,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,C=C1CC23CCC4CCCCC4C2CCC1C3,302.4580000000001,binding,IC50,1,0.0
CHEMBL489548,4.38,1,C=CC(O)(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,C1=C2CCCCC2C2CCC3CCCC3C2C1,428.7010000000003,binding,IC50,1,0.0
CHEMBL489670,5.54,3,C=C1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,C=C1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1,452.7230000000003,binding,IC50,2,0.0
CHEMBL491515,4.23,1,CC(C)=CCc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(O)c1O,O=c1c(-c2ccccc2)coc2ccccc12,354.3580000000001,binding,IC50,1,0.0
CHEMBL492708,4.77,1,O=c1c(Cc2ccc(-c3ccc(O)cc3)cc2)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccccc2)oc2ccccc12,436.46300000000014,binding,IC50,1,0.0
CHEMBL492717,4.54,1,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccccc2)oc2ccccc12,420.46400000000017,binding,Ki,1,0.0
CHEMBL493122,5.21,1,O=C(O)c1cccc(-c2ccc(Cc3c(-c4ccc(O)cc4)oc4cc(O)ccc4c3=O)cc2)c1,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccccc2)oc2ccccc12,464.4730000000001,binding,IC50,1,0.0
CHEMBL493893,4.73,1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1O,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,488.7090000000003,binding,IC50,1,0.0
CHEMBL493908,4.96,1,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,488.70900000000034,binding,IC50,1,0.0
CHEMBL494111,5.09,1,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(CO)C5CCC43C)C2C1(C)O,O=C1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1,486.6930000000004,binding,IC50,1,0.0
CHEMBL494252,5.03,3,CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,O=c1c(-c2ccccc2)coc2ccccc12,406.4780000000001,binding,IC50|Ki,3,0.6200000000000001
CHEMBL494537,6.05,1,O=C(O)c1ccc(-c2ccc(Cc3c(-c4ccc(O)cc4)oc4ccccc4c3=O)cc2)cc1O,O=c1c(Cc2ccc(-c3ccccc3)cc2)c(-c2ccccc2)oc2ccccc12,464.4730000000001,binding,IC50,1,0.0
