gene,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
OR1M1,6.189309e-05,0.00018814675446848,0.0,0.0002597722,0.0,0.0002597722,-0.005619386596339224,0.012565330421265676,5,0,0.0
OR1N1,0.0,0.0,0.0020907528,0.0,0.0,0.0020907528,-0.05478081462486254,0.12249362536400728,5,0,0.0
OR1N2,0.000130695312,0.00037629350893696,0.0,3.127148e-05,0.0,3.127148e-05,0.0028457428493177343,0.00909301536924929,5,0,0.0
OR1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR1Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR1S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2A1,0.0,0.0,0.0,5.787757e-06,0.0,5.787757e-06,-0.00016695105748695935,0.00037331391345631635,5,0,0.0
OR2A12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2A14,0.0,0.0,0.0,0.0,0.041855106,0.041855106,-0.4748972106840526,1.061902445414581,5,0,0.0
OR2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2A25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2A4,0.00014892728,0.0011288805268108999,0.0,0.0020819823999999997,0.0,0.0020819823999999997,-0.05030598888366665,0.1124876108192274,5,0,0.0
OR2A5,1.8155534000000002e-05,0.00018814675446848,0.0,0.00163492394,0.0,0.00163492394,-0.043168972907200606,0.09652875793934726,5,0,0.0
OR2A7,0.0010166469034,0.00095066424456078,0.0,2.0188372e-05,0.0,2.0188372e-05,0.02738980634850069,0.06107405332655594,5,0,0.0
OR2AE1,3.575878e-05,3.70851103282e-05,0.0,0.0007632179144,0.0,0.0007632179144,-0.020365947260905144,0.04120920703870311,5,0,0.0
OR2AG1,1.656624e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0004776051489454327,0.0010679575794458995,5,0,0.0
OR2AG2,0.0,0.0,0.0,0.0030111268,0.0,0.0030111268,-0.0759491817789824,0.16982753329329303,5,0,0.0
OR2AJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2AK2,0.0,0.0,0.0,0.000814164276,0.0,0.000814164276,-0.022738159165747607,0.0448123640192378,5,0,0.0
OR2AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2AT4,0.0,0.0,0.0,0.0,0.0023279950000000002,0.0023279950000000002,-0.06038763636716408,0.13503085991751732,5,0,0.0
OR2B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2B2,2.3916065999999997e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0006892479195155321,0.0015412052013870337,5,0,0.0
OR2B3,5.1828146e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0014915822174355743,0.0033352792322158156,5,0,0.0
OR2B6,0.0153687192,0.008090837583927101,0.00013285066,0.0021583857120000003,0.0,0.0021583857120000003,0.2620495119345031,0.5006796218274661,5,0,0.0
OR2B8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2C1,0.0,0.0,0.00010241844799999998,0.003317945,0.0,0.003420363448,-0.0856144385333862,0.18333230540016549,5,0,0.0
OR2C3,0.00011973146000000001,0.00018814675446848,0.0,0.0016481853800000001,0.0008472966,0.00236096598,-0.0609614977099313,0.08166807280356488,5,0,0.0
OR2D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2G2,0.0,0.0,0.0,6.428403999999999e-05,0.0,6.428403999999999e-05,-0.0018489088943620976,0.004134285971997628,5,0,0.0
OR2G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2G6,0.0,0.0,0.0,0.0031775052,0.0,0.0031775052,-0.07961545227442979,0.17802556334501526,5,0,0.0
OR2H1,0.0027703259999999996,0.00131702728127938,0.0,0.0005404812000000001,0.0,0.0005404812000000001,0.055370924664559854,0.12381315152697557,5,0,0.0
OR2H2,0.00025819144,0.0007525870178739399,0.0,0.0,0.0,0.0,0.007355280096676482,0.01644690628971984,5,0,0.0
OR2I1P,0.069947012,0.01599247412982126,0.0,0.0015307596,0.0,0.0015307596,0.5587113118561025,1.2493164731083293,5,0,0.0
OR2J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2J2,0.008531766,0.0024459078080903,0.0,0.0,0.0,0.0,0.17800007414719682,0.398020265793135,5,0,0.0
OR2J3,0.014455699999999998,0.00564440263405456,0.0,0.0,0.0,0.0,0.2580341519584519,0.576981904295609,5,0,0.0
OR2K2,0.00040155904000000007,0.00056444026340544,0.0,0.0031270596,0.0,0.0031270596,-0.0671488024459387,0.15014928687682308,5,0,0.0
OR2L13,0.00041653160000000003,0.00018814675446848,0.0,0.0027805163539999997,0.0,0.0027805163539999997,-0.06105167960920036,0.10864833139179857,5,0,0.0
OR2L2,0.0,0.0,0.0,0.0031733831720000003,0.0,0.0031733831720000003,-0.07979039140651466,0.1753227011649886,5,0,0.0
OR2L3,0.0,0.0,0.0,0.0024128644,0.0,0.0024128644,-0.06297039655993283,0.13193511836019692,5,0,0.0
OR2L5,0.00058942994,0.00018814675446848,0.0,7.1108154e-05,0.0,7.1108154e-05,0.014480498163519318,0.03835020408686826,5,0,0.0
OR2L8,0.0,0.0,0.0,0.00068279774,0.0,0.00068279774,-0.019057905379661823,0.04261477193768278,5,0,0.0
OR2M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2M3,0.0,0.0,0.0,0.0031775052,0.0,0.0031775052,-0.07961545227442979,0.17802556334501526,5,0,0.0
OR2M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2M5,4.0259769999999995e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.001159319276911535,0.002592316710800095,5,0,0.0
OR2M7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T1,6.886355e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.001980171757282265,0.004427798656408359,5,0,0.0
OR2T10,0.0,0.0,0.0,0.0021560066,0.0,0.0021560066,-0.05633387265440258,0.1259663686910607,5,0,0.0
OR2T11,6.3908174e-05,0.00018814675446848,0.0,0.0074007458,0.0,0.0074007458,-0.15799169556375936,0.3532801711610179,5,0,0.0
OR2T12,0.00064632912,0.00018814675446848,0.0,0.006649980599999999,0.0,0.006649980599999999,-0.12903288497228765,0.2885263021309463,5,0,0.0
OR2T2,0.0,0.0,0.0,0.009233693999999999,0.0,0.009233693999999999,-0.18872717431067731,0.4220067909601265,5,0,0.0
OR2T27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T34,0.0,0.0,0.0,0.0039698852,0.0,0.0039698852,-0.09646403303893546,0.2157001352588453,5,0,0.0
OR2T35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T5,0.0,0.0,0.0,1.5989584e-05,0.0,1.5989584e-05,-0.00046099341434624084,0.0010308126116579212,5,0,0.0
OR2T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2T8,0.0007048653200000001,0.00034476382572924,0.0,8.203476000000001e-06,0.0,8.203476000000001e-06,0.019662646299209708,0.0327774343392266,5,0,0.0
OR2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2W3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2W6P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR2Z1,9.8141946e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0028179724193442748,0.006301177888373342,5,0,0.0
OR3A1,0.0,0.0,0.0,0.0035489681794,0.0,0.0035489681794,-0.08769160902905893,0.1954968588232047,5,0,0.0
OR3A2,0.00034202844,0.00037629350893696,0.0,0.0028366458,0.0,0.0028366458,-0.06234981999324226,0.13941843588976519,5,0,0.0
OR3A3,0.00109071448,0.00018814675446848,0.0,1.3156914000000001e-05,0.0,1.3156914000000001e-05,0.029491083028739845,0.06700949657037907,5,0,0.0
OR3A4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4A15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4A16,0.00121463392,0.00018814675446848,0.0,0.0,0.0,0.0,0.03307650544158142,0.07396131462551776,5,0,0.0
OR4A47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4A4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4A5,0.00543776,0.00018814675446848,0.0,0.0,0.0,0.0,0.1252926869028888,0.28016296499845694,5,0,0.0
OR4B1,0.0,0.0,0.0,0.002550224,0.0,0.002550224,-0.06554262280820045,0.14655776002276436,5,0,0.0
OR4C11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C13,7.8956524e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0022692568236003328,0.005074212515975593,5,0,0.0
OR4C15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4C6,0.00084294596,0.00018814675446848,0.0,0.0011408724,0.0,0.0011408724,-0.007821085611776595,0.017488479085777994,5,0,0.0
OR4D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4D9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4E1,0.0,0.0,0.013636692,0.0,0.0,0.013636692,-0.24820562834559862,0.5550046573788072,5,0,0.0
OR4E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4F15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4F17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4F21,0.00061498872,0.00056444026340544,0.0,0.0,0.0,0.0,0.017220567633326855,0.03850635983925152,5,0,0.0
OR4F3,0.0,0.0,0.0,8.3833572e-06,0.0,8.3833572e-06,-0.00024179122021556295,0.0005406616047646201,5,0,0.0
OR4F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4K1,0.0,0.0,0.0,0.0027698546,0.0,0.0027698546,-0.07054841966665247,0.15775106207981798,5,0,0.0
OR4K13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4K14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4K15,0.000141515472,0.00018814675446848,0.0,0.010234525999999999,0.0,0.010234525999999999,-0.19930915997039747,0.44566883023218873,5,0,0.0
OR4K17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4K2,9.8734212e-05,0.00018814675446848,0.0,0.0026267378,0.0,0.0026267378,-0.0644614964990244,0.14414028810318325,5,0,0.0
OR4K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4M1,0.0,0.0,0.0,0.0018283454799999997,0.0,0.0018283454799999997,-0.0484496574281375,0.10833672749589308,5,0,0.0
OR4M2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4N4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4N5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4P4,0.00080819524,0.00018814675446848,0.0,0.0,0.0,0.0,0.022425128191288828,0.050144111039868725,5,0,0.0
OR4Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4Q3,3.427932799999999e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0009874009234419666,0.0022078955858623028,5,0,0.0
OR4S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR4X1,0.0,0.0,0.0,0.0007833149399999999,0.0,0.0007833149399999999,-0.021760150132523172,0.048657174896922874,5,0,0.0
OR4X2,0.0,0.0,0.0,0.00039449916000000004,0.0,0.00039449916000000004,-0.01116404924788375,0.024963573022423465,5,0,0.0
OR51A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51A4,0.00013218998,0.00018814675446848,0.0,0.0,0.0,0.0,0.003789206630681804,0.008472923606997454,5,0,0.0
OR51A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51B4,6.8649854e-06,3.70851103282e-05,0.0,0.0,0.0,0.0,0.00019801364758108742,0.00044277197646399826,5,0,0.0
OR51B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51E1,0.00325764682,0.00030405527812766,0.010618178,0.0,0.0007406285630999999,0.0106190877531,-0.16125755399351321,0.2997492609995647,5,0,0.0
OR51E2,0.0,0.0,0.0018983872,3.7456392e-05,4.9656477999999994e-05,0.0018983872,-0.051445531378276455,0.09029719299863251,5,0,0.0
OR51F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51G1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51G2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51I1,3.7856285999999994e-05,7.41702206564e-05,0.0,0.0,0.0,0.0,0.001090239200781939,0.0024378489646834575,5,0,0.0
OR51I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR51V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52B4,0.00124389828,0.00037629350893696,0.0,0.0,0.0,0.0,0.03382846145662052,0.07564273939123504,5,0,0.0
OR52B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52D1,7.5376168e-06,3.70851103282e-05,0.0,0.0,0.0,0.0,0.00021740772103468354,0.0004861384430668633,5,0,0.0
OR52E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52E4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52E5,5.5415679999999996e-06,3.70851103282e-05,0.0,0.0003532127,0.0,0.0003532127,-0.009855852261883383,0.022487817664775003,5,0,0.0
OR52E6,1.0067022e-05,3.70851103282e-05,0.0,0.0,0.0,0.0,0.00029032674254013386,0.0006491903320058192,5,0,0.0
OR52E8,1.7487554000000003e-05,7.41702206564e-05,0.0,0.0,0.0,0.0,0.0005041434652244128,0.0011272990586540883,5,0,0.0
OR52H1,0.007088797276,0.00101490399299882,0.0,0.004097356998,0.0093992466,0.009420818998,-0.03626214729751145,0.08588097415685944,5,0,0.0
OR52I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52J3,0.00090238234,0.00018814675446848,0.0,0.0,0.0,0.0,0.024928684148302307,0.055742232345225406,5,0,0.0
OR52K1,0.00051788192,0.00018814675446848,0.0,0.0006352023874,0.0,0.0006352023874,-0.0032122390504207366,0.006648608729325793,5,0,0.0
OR52K2,0.0013988588,0.00018814675446848,0.0,0.0009754113700000001,0.0,0.0009754113700000001,0.010755913957789277,0.029680495864167915,5,0,0.0
OR52L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52L2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52M1,8.7845706e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0025236229739348717,0.005642992519298553,5,0,0.0
OR52N1,2.3343078000000003e-05,0.00018814675446848,0.0,0.0,0.00034286216,0.00034286216,-0.009054341060351233,0.022174416130521703,5,0,0.0
OR52N2,0.0013733460000000001,0.00018814675446848,0.00026538698000000004,0.0,0.0,0.00026538698000000004,0.029573747627691584,0.08877405465298996,5,0,0.0
OR52N4,0.0016081055014,0.0006463165991463799,0.0005296313320000001,0.028871599549999998,0.0019459422,0.02975383855,-0.4190214153544024,0.7044939272656023,5,0,0.0
OR52N5,0.0,0.0,0.0,2.5326582e-05,0.0,2.5326582e-05,-0.0007298468484103358,0.0016319871662094955,5,0,0.0
OR52R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR52W1,7.0496646e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.002026966878531998,0.004532435728538106,5,0,0.0
OR56A1,0.00034528499999999997,0.00018814675446848,0.0,0.0028551517999999996,0.0,0.0028551517999999996,-0.06267465121868239,0.14014478059106386,5,0,0.0
OR56A3,1.7022324e-05,7.41702206564e-05,0.0,0.0030963416,0.0,0.0030963416,-0.07734202873743293,0.1743169398962266,5,0,0.0
OR56A4,0.0,0.0,0.0,0.001024082,0.0,0.001024082,-0.02813170486742294,0.0629044044065194,5,0,0.0
OR56A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR56B1,0.0020749148,0.00056444026340544,0.0,0.011111112616,0.0,0.011111112616,-0.16285135806070922,0.3553517165581642,5,0,0.0
OR56B2P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR56B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AK2,0.0,0.0,0.0007449966,0.002341819,0.0,0.0030868156,-0.08144401362871412,0.1320288456579013,5,0,0.0
OR5AK3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AN1,1.4180766e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0004088805721693818,0.0009142847540497463,5,0,0.0
OR5AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AR1,0.0,0.0,0.020861094,0.0,0.0,0.020861094,-0.3251578410298147,0.727075035959736,5,0,0.0
OR5AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5AU1,0.0,0.0,0.0,0.005794285200000001,0.0,0.005794285200000001,-0.13188052933844896,0.29489382850942725,5,0,0.0
OR5B12,0.0,0.0,0.0,0.0029294577999999997,0.0,0.0029294577999999997,-0.07413235532889981,0.16576498584758878,5,0,0.0
OR5B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5B21,0.0011399296000000002,0.00037629350893696,0.0,0.027563951408000005,0.0,0.027563951408000005,-0.35161684794925946,0.7828307497877113,5,0,0.0
OR5B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5D13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5D14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5D16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5D18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5F1,0.0,0.0,0.0,0.006942884200000001,0.0,0.006942884200000001,-0.15213589732894506,0.3401862082454499,5,0,0.0
OR5G3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5H14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5H15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5H6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5I1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5J2,4.4678952e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0012862906786631656,0.0028762333963151766,5,0,0.0
OR5K1,3.427932799999999e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0009874009234419666,0.0022078955858623028,5,0,0.0
OR5K2,0.0008234047999999999,0.00018814675446848,0.0,0.00066053594,0.0,0.00066053594,0.004374888219116979,0.00978254745190856,5,0,0.0
OR5K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5L2,1.7073954e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0004922300790740238,0.001100659917379614,5,0,0.0
OR5M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5M10,0.00010577126000000002,0.00018814675446848,0.0,0.0,0.0,0.0,0.0030358861251521888,0.006788447747788728,5,0,0.0
OR5M11,0.00013807756,0.00018814675446848,0.0,0.0,0.0,0.0,0.00395682124535692,0.008847721279433446,5,0,0.0
OR5M3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5M8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5M9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5P2,0.0016930688199999998,0.0011092283822518802,0.00023450946,0.0,0.0,0.00023450946,0.040437913885670154,0.044056333049180225,5,0,0.0
OR5P3,0.00010815154,3.70851103282e-05,0.0,0.0,0.0,0.0,0.0031038396481130456,0.006940396444439797,5,0,0.0
OR5T1,3.0432258000000002e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0008767559464598578,0.001960485895961408,5,0,0.0
OR5T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR5T3,0.00029071808000000004,0.00037629350893696,0.0,0.0,0.0,0.0,0.008268731224013424,0.018489445104569055,5,0,0.0
OR5V1,0.00116602212,0.00037629350893696,0.0,0.0,0.0,0.0,0.0318230638453602,0.07115853401054126,5,0,0.0
OR5W2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR6A2,0.0,0.0,0.0,0.0043721876,0.0,0.0043721876,-0.10465593441149021,0.23401778359285155,5,0,0.0
OR6B1,1.7073954e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0004922300790740238,0.001100659917379614,5,0,0.0
OR6B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR6B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
OR6C1,9.0169194e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.0025900732099287133,0.005791579764101686,5,0,0.0
OR6C2,0.0,0.0,0.0,0.0028865274,0.0,0.0028865274,-0.07317270909738782,0.16361915163957644,5,0,0.0
