smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
CC(C)C[C@H](NC(=O)OCC1CC(=O)N(Cc2ccccc2)C1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5561115,IC50,720.0,6.142667503568731,1,500.59600000000023,1,O=C(CNC(=O)OCC1CC(=O)N(Cc2ccccc2)C1)NCCC1CCNC1=O,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1ccncc1,CHEMBL254103,IC50,725.0,6.139661993429006,1,234.64200000000002,1,O=C(Oc1cccnc1)c1ccncc1,SARS_Mpro_train
CCCn1sc2ccccc2c1=O,CHEMBL5280783,IC50,730.0,6.136677139879544,1,193.27099999999996,1,O=c1[nH]sc2ccccc12,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1CCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5564452,IC50,730.0,6.136677139879544,1,514.6230000000002,1,O=C(CNC(=O)OCC1CCC(=O)N1CCc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
O=C(NCc1ccc(O)c(F)c1)N1CCC(CN2CCc3ccccc32)CC1,CHEMBL5568631,IC50,730.0,6.136677139879544,1,383.46700000000016,1,O=C(NCc1ccccc1)N1CCC(CN2CCc3ccccc32)CC1,SARS_Mpro_train
O=C(CCl)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,CHEMBL5594341,IC50,730.12,6.136605754872907,1,517.0290000000003,1,O=C(CCc1ccccc1)NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,SARS_Mpro_train
[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL5218884,IC50,740.0,6.130768280269024,1,479.6142035560004,1,O=C(CNC(=O)OCC12CC3CC(CC(C3)C1)C2)NCCC1CCNC1=O,SARS_Mpro_train
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C,CHEMBL1200930,IC50,740.0,6.130768280269024,1,358.44300000000004,1,c1ccc(C[SH+]c2nc3ccccc3[n-]2)nc1,SARS_Mpro_train
CCOc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1,CHEMBL5558407,IC50,740.0,6.130768280269024,1,346.29100000000005,1,O=c1cc(-c2ccccc2)oc2ccccc12,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(C(F)(F)F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5561259,IC50,740.0,6.130768280269024,1,568.5930000000001,1,O=C(CNC(=O)OCC1CCC(=O)N1Cc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)c1cccnc1,CHEMBL5273500,IC50,748.5,6.1258081953209285,1,398.46300000000014,1,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)c1cccnc1,SARS_Mpro_train
CCN(C[C@]1(C)CN(C(=O)c2nn(C)c3c2CCc2ccccc2-3)CCC1=O)C(=O)c1nn(C)c2c1CCc1ccccc1-2,CHEMBL5397764,IC50,750.0,6.1249387366083,1,590.7280000000003,1,O=C(NCC1CN(C(=O)c2n[nH]c3c2CCc2ccccc2-3)CCC1=O)c1n[nH]c2c1CCc1ccccc1-2,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CC2(CCN(C(=O)OC(C)(C)C)C2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-],CHEMBL5179631,IC50,750.0,6.1249387366083,1,631.7250000000005,1,O=C(CNC(=O)OC1CC2(CCNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,CHEMBL1382627,IC50,750.0,6.1249387366083,1,249.27500000000003,1,O=S(=O)([N-]c1ncccn1)c1ccccc1,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1cccnc1,CHEMBL252660,IC50,758.0,6.120330794367947,1,234.64200000000002,1,O=C(Oc1cccnc1)c1cccnc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-],CHEMBL5201279,IC50,760.0,6.119186407719209,1,609.6780000000005,1,O=C(CNC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(S(C)(=O)=O)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-],CHEMBL5188783,IC50,760.0,6.119186407719209,1,595.6730000000005,1,O=C(CNC(=O)OC1CC2(CNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
c1ccc2sc(SNC3CCCCC3)nc2c1,CHEMBL1591074,IC50,770.0,6.113509274827518,1,264.4189999999999,1,c1ccc2sc(SNC3CCCCC3)nc2c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(C(F)(F)F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5560612,IC50,770.0,6.113509274827518,1,649.6650000000003,1,O=C(CNC(=O)OCC1CCC(=O)N1Cc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
Cn1sc2ccccc2c1=O,CHEMBL1710047,IC50,780.0,6.107905397309519,1,165.21699999999996,1,O=c1[nH]sc2ccccc12,SARS_Mpro_train
[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C12CC3CC(CC(O)(C3)C1)C2,CHEMBL5220641,IC50,780.0,6.107905397309519,1,560.6862035560001,1,O=C(CNC(=O)OCC12CC3CC(CC(C3)C1)C2)NCCC1CCNC1=O,SARS_Mpro_train
Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cccc4ccccc34)c2=O)n1,CHEMBL5203920,IC50,780.0,6.107905397309519,1,527.9760000000001,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2cccc3ccccc23)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CHEMBL480,IC50,995.0,6.102407705158788,2,369.3680000000001,1,c1ccc(C[SH+]c2nc3ccccc3[nH]2)nc1,SARS_Mpro_train
CC(C)Cn1c(C(=O)NCCCNC(=O)n2cc(F)c(=O)[nH]c2=O)cc2cc(C(F)(F)F)ccc21,CHEMBL5632920,IC50,790.0,6.102372908709558,1,497.4490000000001,1,O=C(NCCCNC(=O)n1ccc(=O)[nH]c1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CCN(Cc2ccccc2)C1=O)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5556867,IC50,790.0,6.102372908709558,1,500.59600000000023,1,O=C(CNC(=O)OCC1CCN(Cc2ccccc2)C1=O)NCCC1CCNC1=O,SARS_Mpro_train
O=C(/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl)c1ccc(Br)cc1,CHEMBL6142703,IC50,793.6,6.100398340853878,1,404.04300000000006,1,O=C(C=Cc1ccccc1)c1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccc(F)cc1,CHEMBL5560987,IC50,794.33,6.0999990348465305,1,579.6440000000003,1,O=C(CNC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)NCCc1ccccc1,SARS_Mpro_train
Cc1c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)sc2nccn12,CHEMBL5801056,Ki,798.0,6.09799710864927,1,444.5610000000002,1,O=C(CNC(=O)c1cn2ccnc2s1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2ccc(Cl)c(F)c2)cc1,CHEMBL6065580,IC50,800.0,6.096910013008056,1,613.0930000000002,1,O=C(NCc1ccccc1)C(c1ccccc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,SARS_Mpro_train
Cc1ccc(NCC2(C)CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6102133,IC50,800.0,6.096910013008056,1,387.52700000000016,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCN2)c1,SARS_Mpro_train
Cc1ccc(NC[C@@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6163098,IC50,800.0,6.096910013008056,1,387.52700000000016,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCN2)c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)c1nc2ccccc2s1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,CHEMBL2435606,Ki,800.0,6.096910013008056,1,563.7050000000003,1,O=C(CNC(=O)c1nc2ccccc2s1)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccno1)c1ccc(C2CCCCC2)cc1)c1ccccc1,CHEMBL5172431,IC50,810.0,6.0915149811213505,1,508.62200000000036,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccno1)c1ccc(C2CCCCC2)cc1,SARS_Mpro_train
COc1cc(O)c(C(=O)[C@@H]2[C@H](CC=C(C)C)C(C)=CC[C@H]2c2ccccc2)c(O)c1,CHEMBL379110,IC50,810.0,6.0915149811213505,1,406.5220000000001,1,O=C(c1ccccc1)C1CC=CCC1c1ccccc1,SARS_Mpro_train
Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,CHEMBL403183,IC50,820.0,6.086186147616283,1,207.25400000000002,1,c1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CCN(Cc2ccccc2)C1=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5564726,IC50,820.0,6.086186147616283,1,581.6680000000002,1,O=C(CNC(=O)OCC1CCN(Cc2ccccc2)C1=O)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,CHEMBL5220377,IC50,820.0,6.086186147616283,1,477.6020000000003,1,O=C(CNC(=O)OCC12CC3CC(CC(C3)C1)C2)NCCC1CCNC1=O,SARS_Mpro_train
O=c1c2ccccc2[se]n1Cc1ccc(Cl)cc1,CHEMBL5273811,IC50,824.0,6.084072788302884,1,322.653,1,O=c1c2ccccc2[se]n1Cc1ccccc1,SARS_Mpro_train
COc1ccc(OC)c(CN(C#N)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)c1,CHEMBL5542929,IC50,826.0,6.083019952679618,1,502.5710000000002,1,O=C(NC(Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
Nc1ccc2cc3ccc(N)cc3nc2c1,CHEMBL55400,IC50,830.0,6.080921907623926,3,209.25199999999998,2,c1ccc2nc3ccccc3cc2c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,CHEMBL5171649,IC50,830.0,6.080921907623926,1,500.59600000000023,1,O=C(CNC(=O)OCC1CN(C(=O)Cc2ccccc2)C1)NCCC1CCNC1=O,SARS_Mpro_train
CSc1ccc2c(c1)NC(=O)C(F)(F)C2=O,CHEMBL5287068,IC50,830.0,6.080921907623926,1,243.23399999999992,1,O=C1CC(=O)c2ccccc2N1,SARS_Mpro_train
O=C(O)/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl,CHEMBL6144706,IC50,839.7,6.075875846814175,1,265.048,1,c1ccccc1,SARS_Mpro_train
CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,CHEMBL518800,IC50,840.0,6.075720713938118,1,431.54400000000015,1,c1ccc(-c2ccc(CNc3ncnc4[nH]cnc34)cc2)nc1,SARS_Mpro_train
O=C(NCCN1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,CHEMBL5568193,IC50,840.0,6.075720713938118,1,558.4660000000003,1,O=C(NCCN1CCOCC1)C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,CHEMBL270299,IC50,840.0,6.075720713938118,1,249.33499999999998,1,c1ccccc1,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,CHEMBL5858936,Ki,844.0,6.073657553374345,1,499.5340000000003,1,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-],CHEMBL5177226,IC50,850.0,6.070581074285707,1,617.6980000000005,1,O=C(CNC(=O)OC1CC2(CNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CCN(Cc2cccc(C(F)(F)F)c2)C1=O)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5561170,IC50,850.0,6.070581074285707,1,568.5930000000001,1,O=C(CNC(=O)OCC1CCN(Cc2ccccc2)C1=O)NCCC1CCNC1=O,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)C#CC1CC1)c1ccc(-c2ccccc2)cc1)c1ccccc1,CHEMBL5632338,IC50,850.0,6.070581074285707,1,499.61400000000015,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)C#CC1CC1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CCN(Cc2cccc(C(F)(F)F)c2)C1=O)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5532307,IC50,880.0,6.055517327849832,1,649.6650000000003,1,O=C(CNC(=O)OCC1CCN(Cc2ccccc2)C1=O)NCCC1CCNC1=O,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N3C[C@]4(CC3C#N)C(=O)Nc3ccccc34)N(C(=O)[C@@H](NC(=O)C(F)(F)F)C3CC3)C[C@@H]21,CHEMBL6143898,IC50,886.0,6.052566278112949,1,543.546,1,O=C(C1C2CC2CN1C(=O)CC1CC1)N1CCC2(C1)C(=O)Nc1ccccc12,SARS_Mpro_train
O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCN(c2cc(Cl)c(Cl)c(Cl)c2)CC1,CHEMBL5081249,Ki,890.0,6.050609993355087,1,403.65300000000013,1,O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCN(c2ccccc2)CC1,SARS_Mpro_train
CC(C)(C)CC(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1,CHEMBL5573945,IC50,890.0,6.050609993355087,1,497.62700000000024,1,O=C(CNC(=O)C1CC2(CCCCC2)CN1)C(=O)NC1CC1,SARS_Mpro_train
CSCC[C@@H](C#N)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,CHEMBL5397356,IC50,890.0,6.050609993355087,1,476.56500000000017,1,C1NCC2CC12,SARS_Mpro_train
CSc1nc2cc(C#N)ccc2n1C(=O)c1ccc(C)c(F)c1,CHEMBL5612964,IC50,890.625,6.050305225247582,2,325.36800000000005,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=c1c2ccccc2[se]n1-c1ccc(C(F)(F)F)cc1,CHEMBL5078831,IC50,891.54,6.049878720793501,2,342.178,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
Cc1ccc(NCC2CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6146337,IC50,900.0,6.045757490560675,1,373.5000000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCN2)c1,SARS_Mpro_train
O=C(Oc1ccc(S(=O)(=O)c2ccc(OC(=O)C(Cl)=C(Cl)Cl)cc2)cc1)C(Cl)=C(Cl)Cl,CHEMBL212454,IC50,900.0,6.045757490560675,1,565.041,1,O=S(=O)(c1ccccc1)c1ccccc1,SARS_Mpro_train
Cc1ccc(NC[C@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6151691,IC50,900.0,6.045757490560675,1,387.52700000000016,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCN2)c1,SARS_Mpro_train
Cc1ccc(NC[C@@H]2CCCN2C)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6166647,IC50,900.0,6.045757490560675,1,401.55400000000014,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCN2)c1,SARS_Mpro_train
Cc1ccc(NC[C@@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6165563,IC50,900.0,6.045757490560675,1,401.55400000000014,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCCN2)c1,SARS_Mpro_train
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1,CHEMBL5557204,IC50,900.0,6.045757490560675,2,520.6300000000002,2,O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NCCC1CCNC1=O,SARS_Mpro_train
CCCCNC(=O)c1ccc(-n2sc3ccccc3c2=O)cc1,CHEMBL5274064,IC50,910.0,6.040958607678906,1,326.42100000000005,1,O=c1c2ccccc2sn1-c1ccccc1,SARS_Mpro_train
OC1CCN(C(=S)SSC(=S)N2CCC(O)CC2)CC1,CHEMBL6164714,IC50,920.0,6.036212172654444,1,352.57200000000023,1,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,SARS_Mpro_train
O=C(NCCC1CCCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,CHEMBL5567669,IC50,920.0,6.036212172654444,1,541.4790000000003,1,O=C(NCCC1CCCC1)C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
O=C1C=C(Nc2ccccc2N2CCNCC2)C2=NS(=O)(=O)c3cccc1c32,CHEMBL5206685,IC50/Ki,3610.0,6.03478020261665,2,394.4560000000001,1,O=C1C=C(Nc2ccccc2N2CCNCC2)C2=NS(=O)(=O)c3cccc1c32,SARS_Mpro_train
CN(C)C(=S)SC(=S)N(C)C,CHEMBL571700,IC50,940.0,6.026872146400302,1,208.377,1,ACYCLIC,SARS_Mpro_train
CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,CHEMBL1876821,IC50,940.0,6.026872146400302,1,330.837,1,O=C(CNS(=O)(=O)c1ccccc1)NC1CCCC1,SARS_Mpro_train
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,CHEMBL8260,IC50,940.0,6.026872146400302,23,270.24,15,O=c1cc(-c2ccccc2)oc2ccccc12,SARS_Mpro_train
C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1)c1ccccc1,CHEMBL5562560,IC50,940.0,6.026872146400302,1,490.56300000000016,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1)c1ccccc1,CHEMBL5189062,IC50,940.0,6.026872146400302,1,490.56300000000016,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-n2cccc2)cc1,SARS_Mpro_train
Nc1ccc(C(=O)Oc2cncc(Cl)c2)c(F)c1,CHEMBL5597608,IC50,943.0,6.0254883072626715,1,266.659,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,CHEMBL5408555,IC50,949.0,6.022733787572707,1,383.40400000000017,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
COCCn1sc2ccccc2c1=O,CHEMBL5568048,IC50,950.0,6.022276394711152,1,209.27,1,O=c1[nH]sc2ccccc12,SARS_Mpro_train
O=C1C(=O)N(Cc2cc3ccccc3s2)c2ccc(I)cc21,CHEMBL190743,IC50,950.0,6.022276394711152,1,419.24300000000005,1,O=C1C(=O)N(Cc2cc3ccccc3s2)c2ccccc21,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CNc1ccc(F)cc1F)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5555184,IC50,952.0,6.021363051615525,1,511.96000000000015,1,O=C(CNc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc2c(c1)NC(=O)CC2)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5532623,IC50,960.0,6.017728766960431,1,546.0270000000003,1,O=C1CCc2ccc(OCC(=O)NC(Cc3ccccc3)C(=O)NNCc3ccccc3)cc2N1,SARS_Mpro_train
CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,CHEMBL3605601,IC50,960.0,6.017728766960431,1,433.55600000000015,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccccc1,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1)c1ccccc1,CHEMBL5208393,IC50,960.0,6.017728766960431,1,501.59000000000015,1,O=C(NCc1ccccc1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
O=C1C=C(Sc2ccccc2)C(=O)c2ccccc21,CHEMBL269468,IC50,964.0,6.015922966097169,1,266.321,1,O=C1C=C(Sc2ccccc2)C(=O)c2ccccc21,SARS_Mpro_train
CC(C)(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,CHEMBL5434998,IC50,970.0,6.013228265733755,1,264.28099999999995,1,O=c1[nH]cnc2ccccc12,SARS_Mpro_train
CSCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,CHEMBL318779,IC50,970.0,6.013228265733755,5,401.5730000000002,5,ACYCLIC,SARS_Mpro_train
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2cccnc2)cc1,CHEMBL2442056,IC50,970.0,6.013228265733755,1,425.5170000000001,1,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2cccnc2)cc1,SARS_Mpro_train
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,CHEMBL1475252,IC50,970.0,6.013228265733755,1,346.4120000000001,1,c1ccc(C[SH+]c2nc3ncccc3[nH]2)nc1,SARS_Mpro_train
CC(C)Cn1c(C(=O)NCCCNC(=O)n2cc(F)c(=O)[nH]c2=O)cc2ccccc21,CHEMBL5631538,IC50,970.0,6.013228265733755,1,429.4520000000001,1,O=C(NCCCNC(=O)n1ccc(=O)[nH]c1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
CSCC[C@H](C=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(C)=O,CHEMBL5180554,IC50,970.0,6.013228265733755,3,401.5730000000002,1,ACYCLIC,SARS_Mpro_train
COc1ccc(C(=C[C@@H]2COC[C@H]2S(=O)(=O)c2nnc(-c3ccc(Cl)cc3)o2)c2ccc(OC)cc2)cc1,CHEMBL5646514,IC50,980.0,6.008773924307505,1,553.0360000000003,1,O=S(=O)(c1nnc(-c2ccccc2)o1)C1COCC1C=C(c1ccccc1)c1ccccc1,SARS_Mpro_train
O=C1C(=O)N(Cc2cc3ccccc3s2)c2c(Br)cccc21,CHEMBL365134,IC50,980.0,6.008773924307505,1,372.24300000000005,1,O=C1C(=O)N(Cc2cc3ccccc3s2)c2ccccc21,SARS_Mpro_train
C/N=c1/nc(-c2ccccc2)n(-c2ccccc2)s1,CHEMBL1188627,IC50,980.0,6.008773924307505,1,267.357,1,N=c1nc(-c2ccccc2)n(-c2ccccc2)s1,SARS_Mpro_train
CC(C)(C)NCc1ccccc1,CHEMBL5430961,IC50,982.0,6.00788851221305,1,163.264,1,c1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CNc1c(F)cccc1F)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5557273,IC50,987.0,6.005682847330363,1,511.96000000000015,1,O=C(CNc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CSc1nc2ccccc2n1C(=O)c1ccc(C)c(C)c1,CHEMBL5614177,IC50,988.62,6.004999382482669,2,296.39500000000004,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)CNc3ccc(Cl)cc3)C[C@@H]21,CHEMBL5440769,IC50,990.0,6.00436480540245,1,460.9620000000001,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)CNc1ccccc1,SARS_Mpro_train
O=c1c2ccccc2sn1CC1CCCCC1,CHEMBL5291321,IC50,1000.0,6.0,2,247.36299999999991,2,O=c1c2ccccc2sn1CC1CCCCC1,SARS_Mpro_train
C=CC(=O)N(CCC)[C@H](C(=O)NCc1ccc2c(c1)OCO2)c1cccc(O)c1,CHEMBL6176007,IC50,1000.0,6.0,1,396.44300000000015,1,O=C(Cc1ccccc1)NCc1ccc2c(c1)OCO2,SARS_Mpro_train
COc1cc(Cl)cc(-c2cc(-c3c[nH]c(=O)[nH]c3=O)cn(-c3cccnc3)c2=O)c1,CHEMBL5532001,IC50,1000.0,6.0,1,422.82800000000015,1,O=c1[nH]cc(-c2cc(-c3ccccc3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,SARS_Mpro_train
Cc1ccc(NC2CCN(C[C@@H]3CCCN3)CC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6145653,IC50,1000.0,6.0,1,470.6610000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NC2CCN(CC3CCCN3)CC2)c1,SARS_Mpro_train
