held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
Hs 766T,Irinotecan (hydrochloride),unweighted_consensus,49,0.4228629171848297,0.31292288826436415,True,True,1.8956219727710168,0.801588237285614,0.10352371633052826,0.52,0.92
Hs 766T,Irinotecan (hydrochloride),generic_response,49,0.4228629171848297,0.31292288826436415,True,True,0.9245811081530138,0.3909710645675659,0.1672472059726715,0.2,0.8
Hs 766T,Irinotecan (hydrochloride),shuffled_compound,49,0.4228629171848297,0.31292288826436415,True,True,0.6669811842687167,0.28204160928726196,0.18491230905056,0.14,0.7
Hs 766T,Irinotecan (hydrochloride),no_change,49,0.4228629171848297,0.31292288826436415,True,True,0.0,0.0,0.1760217249393463,0.02,0.0
Hs 766T,Isocorydine,weighted_consensus_gated,49,0.13612699508666992,0.24323370601147568,False,False,3.6167872680652517,0.49234238266944885,0.19221678376197815,0.08,0.74
Hs 766T,Isocorydine,weighted_consensus,49,0.13612699508666992,0.24323370601147568,False,False,3.87110873304166,0.526962399482727,0.17381851375102997,0.1,0.74
Hs 766T,Isocorydine,unweighted_consensus,49,0.13612699508666992,0.24323370601147568,False,False,3.912555301791025,0.5326043963432312,0.17203307151794434,0.1,0.68
Hs 766T,Isocorydine,generic_response,49,0.13612699508666992,0.24323370601147568,False,False,2.5437015507270235,0.3462664484977722,0.19440653920173645,0.06,0.66
Hs 766T,Isocorydine,shuffled_compound,49,0.13612699508666992,0.24323370601147568,False,False,0.9527464147975858,0.12969450652599335,0.2279915064573288,0.04,0.56
Hs 766T,Isocorydine,no_change,49,0.13612699508666992,0.24323370601147568,False,False,0.0,0.0,0.20973600447177887,0.02,0.0
Hs 766T,Ivabradine (hydrochloride),weighted_consensus_gated,49,0.4551352858543396,0.3854865130721306,True,True,1.2708902928704044,0.5784270167350769,0.16976657509803772,0.2,0.84
Hs 766T,Ivabradine (hydrochloride),weighted_consensus,49,0.4551352858543396,0.3854865130721306,True,True,1.3953047858255927,0.6350524425506592,0.14130133390426636,0.24,0.84
Hs 766T,Ivabradine (hydrochloride),unweighted_consensus,49,0.4551352858543396,0.3854865130721306,True,True,1.4184888152717499,0.6456043124198914,0.1377773880958557,0.22,0.84
Hs 766T,Ivabradine (hydrochloride),generic_response,49,0.4551352858543396,0.3854865130721306,True,True,-0.53804301207074,-0.24488236010074615,0.2223653644323349,0.1,0.3
Hs 766T,Ivabradine (hydrochloride),shuffled_compound,49,0.4551352858543396,0.3854865130721306,True,True,-0.43802213045398825,-0.19935932755470276,0.23088707029819489,0.12,0.52
Hs 766T,Ivabradine (hydrochloride),no_change,49,0.4551352858543396,0.3854865130721306,True,True,0.0,0.0,0.1921689212322235,0.02,0.0
Hs 766T,Ivermectin,weighted_consensus_gated,49,0.28422245383262634,0.20858105938710578,False,False,2.4296903728802257,0.6905725598335266,0.130880668759346,0.34,0.9
Hs 766T,Ivermectin,weighted_consensus,49,0.28422245383262634,0.20858105938710578,False,False,2.6306849704039763,0.7476997375488281,0.10197456181049347,0.5,0.9
