held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
NCI-H1573,Furosemide,no_change,49,0.3059086203575134,0.2521209873221054,True,False,0.0,0.0,0.17200689017772675,0.02,0.0
NCI-H1573,GSK1059615,weighted_consensus_gated,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.6313795447349548,0.2288031280040741,0.2,0.96
NCI-H1573,GSK1059615,weighted_consensus,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.6690686345100403,0.19471435248851776,0.4,0.96
NCI-H1573,GSK1059615,unweighted_consensus,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.6770495176315308,0.1898372769355774,0.38,0.94
NCI-H1573,GSK1059615,generic_response,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.3903135061264038,0.24062903225421906,0.18,0.86
NCI-H1573,GSK1059615,shuffled_compound,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.14102812111377716,0.2625817060470581,0.08,0.62
NCI-H1573,GSK1059615,no_change,49,-0.012266874313354492,-0.08014806415125424,False,False,,0.0,0.2580403685569763,0.02,0.0
NCI-H1573,Gemcitabine,weighted_consensus_gated,49,0.3633038401603699,0.312755431894365,True,True,1.7152065050243412,0.6231411099433899,0.16180948913097382,0.32,1.0
NCI-H1573,Gemcitabine,weighted_consensus,49,0.3633038401603699,0.312755431894365,True,True,1.8966056555399824,0.6890441179275513,0.13553476333618164,0.5,1.0
NCI-H1573,Gemcitabine,unweighted_consensus,49,0.3633038401603699,0.312755431894365,True,True,1.9457424637343286,0.7068957090377808,0.1288864016532898,0.5,1.0
NCI-H1573,Gemcitabine,generic_response,49,0.3633038401603699,0.312755431894365,True,True,1.586991591945632,0.5765601396560669,0.15876728296279907,0.38,0.92
NCI-H1573,Gemcitabine,shuffled_compound,49,0.3633038401603699,0.312755431894365,True,True,0.9383576690416944,0.340908944606781,0.18972095847129822,0.14,0.82
NCI-H1573,Gemcitabine,no_change,49,0.3633038401603699,0.312755431894365,True,True,0.0,0.0,0.18568821251392365,0.02,0.0
NCI-H1573,Hydroxyfasudil,weighted_consensus_gated,49,0.2511645555496216,0.1851442048174082,False,False,1.3646397990242634,0.34274914860725403,0.37621480226516724,0.12,0.9
