cell_line,drug,conc,shard,key,extracted
NCI-H661,Aprepitant,5.0,611,NCI-H661	Aprepitant	5.0,True
NCI-H661,Benztropine (mesylate),5.0,611,NCI-H661	Benztropine (mesylate)	5.0,True
NCI-H661,Econazole,5.0,612,NCI-H661	Econazole	5.0,True
NCI-H661,Estrone sulfate (potassium),5.0,612,NCI-H661	Estrone sulfate (potassium)	5.0,True
NCI-H661,Fulvestrant,5.0,612,NCI-H661	Fulvestrant	5.0,True
NCI-H661,Idoxuridine,5.0,612,NCI-H661	Idoxuridine	5.0,True
NCI-H661,Loperamide (hydrochloride),5.0,612,NCI-H661	Loperamide (hydrochloride)	5.0,True
NCI-H661,Lopinavir,5.0,612,NCI-H661	Lopinavir	5.0,True
NCI-H661,Neratinib,5.0,612,NCI-H661	Neratinib	5.0,True
NCI-H661,Osimertinib (mesylate),5.0,612,NCI-H661	Osimertinib (mesylate)	5.0,True
NCI-H661,Pentoxifylline,5.0,612,NCI-H661	Pentoxifylline	5.0,True
NCI-H661,Talc,5.0,612,NCI-H661	Talc	5.0,True
NCI-H661,Tirabrutinib (hydrochloride),5.0,612,NCI-H661	Tirabrutinib (hydrochloride)	5.0,True
NCI-H661,Carbidopa (monohydrate),0.05,613,NCI-H661	Carbidopa (monohydrate)	0.05,True
NCI-H661,Carbidopa (monohydrate),0.5,613,NCI-H661	Carbidopa (monohydrate)	0.5,True
NCI-H661,Carbidopa (monohydrate),5.0,613,NCI-H661	Carbidopa (monohydrate)	5.0,True
NCI-H661,Hydroxyfasudil,0.05,613,NCI-H661	Hydroxyfasudil	0.05,True
NCI-H661,Larotrectinib sulfate,0.05,613,NCI-H661	Larotrectinib sulfate	0.05,True
NCI-H661,Larotrectinib sulfate,0.5,613,NCI-H661	Larotrectinib sulfate	0.5,True
NCI-H661,Larotrectinib sulfate,5.0,613,NCI-H661	Larotrectinib sulfate	5.0,True
NCI-H661,Ralimetinib dimesylate,0.05,614,NCI-H661	Ralimetinib dimesylate	0.05,True
NCI-H661,Ribociclib,0.05,614,NCI-H661	Ribociclib	0.05,True
NCI-H661,Ribociclib,0.5,614,NCI-H661	Ribociclib	0.5,True
NCI-H661,Ribociclib,5.0,614,NCI-H661	Ribociclib	5.0,True
NCI-H596,BI-3406,0.05,616,NCI-H596	BI-3406	0.05,True
NCI-H596,Bortezomib,0.05,616,NCI-H596	Bortezomib	0.05,True
NCI-H596,Celecoxib,0.05,616,NCI-H596	Celecoxib	0.05,True
NCI-H596,DT-061,0.05,616,NCI-H596	DT-061	0.05,True
NCI-H596,Everolimus,0.05,616,NCI-H596	Everolimus	0.05,True
NCI-H596,GSK1059615,0.05,616,NCI-H596	GSK1059615	0.05,True
NCI-H596,Gemcitabine,0.05,616,NCI-H596	Gemcitabine	0.05,True
NCI-H596,IQ 1,0.05,616,NCI-H596	IQ 1	0.05,True
NCI-H596,LJI308,0.05,616,NCI-H596	LJI308	0.05,True
NCI-H596,PH-797804,0.05,616,NCI-H596	PH-797804	0.05,True
NCI-H596,BI-3406,0.5,617,NCI-H596	BI-3406	0.5,True
NCI-H596,Bortezomib,0.5,617,NCI-H596	Bortezomib	0.5,True
NCI-H596,Celecoxib,0.5,617,NCI-H596	Celecoxib	0.5,True
NCI-H596,DT-061,0.5,617,NCI-H596	DT-061	0.5,True
NCI-H596,Everolimus,0.5,617,NCI-H596	Everolimus	0.5,True
NCI-H596,GSK1059615,0.5,617,NCI-H596	GSK1059615	0.5,True
NCI-H596,Gemcitabine,0.5,617,NCI-H596	Gemcitabine	0.5,True
NCI-H596,Hydroxyfasudil,0.5,617,NCI-H596	Hydroxyfasudil	0.5,True
NCI-H596,IQ 1,0.5,617,NCI-H596	IQ 1	0.5,True
NCI-H596,LJI308,0.5,617,NCI-H596	LJI308	0.5,True
NCI-H596,PH-797804,0.5,618,NCI-H596	PH-797804	0.5,True
NCI-H596,Ralimetinib dimesylate,0.5,618,NCI-H596	Ralimetinib dimesylate	0.5,True
NCI-H596,BI-3406,5.0,618,NCI-H596	BI-3406	5.0,True
NCI-H596,Bortezomib,5.0,618,NCI-H596	Bortezomib	5.0,True
NCI-H596,Celecoxib,5.0,619,NCI-H596	Celecoxib	5.0,True
NCI-H596,DT-061,5.0,619,NCI-H596	DT-061	5.0,True
NCI-H596,Everolimus,5.0,619,NCI-H596	Everolimus	5.0,True
NCI-H596,GSK1059615,5.0,619,NCI-H596	GSK1059615	5.0,True
NCI-H596,Gemcitabine,5.0,619,NCI-H596	Gemcitabine	5.0,True
NCI-H596,Hydroxyfasudil,5.0,619,NCI-H596	Hydroxyfasudil	5.0,True
NCI-H596,IQ 1,5.0,619,NCI-H596	IQ 1	5.0,True
NCI-H596,LJI308,5.0,619,NCI-H596	LJI308	5.0,True
NCI-H596,PH-797804,5.0,619,NCI-H596	PH-797804	5.0,True
NCI-H596,Ralimetinib dimesylate,5.0,619,NCI-H596	Ralimetinib dimesylate	5.0,True
NCI-H596,Allantoin,0.05,620,NCI-H596	Allantoin	0.05,True
NCI-H596,Amsacrine,0.05,620,NCI-H596	Amsacrine	0.05,True
NCI-H596,Anethole trithione,0.05,620,NCI-H596	Anethole trithione	0.05,True
NCI-H596,Bimatoprost,0.05,620,NCI-H596	Bimatoprost	0.05,True
NCI-H596,Elagolix sodium,0.05,620,NCI-H596	Elagolix sodium	0.05,True
NCI-H596,Furosemide,0.05,620,NCI-H596	Furosemide	0.05,True
NCI-H596,Megestrol,0.05,620,NCI-H596	Megestrol	0.05,True
NCI-H596,Pentamidine (isethionate),0.05,621,NCI-H596	Pentamidine (isethionate)	0.05,True
NCI-H596,Quinestrol,0.05,621,NCI-H596	Quinestrol	0.05,True
NCI-H596,Rapamycin,0.05,621,NCI-H596	Rapamycin	0.05,True
NCI-H596,S-Adenosyl-L-methionine (disulfate tosylate),0.05,621,NCI-H596	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
NCI-H596,Terfenadine,0.05,621,NCI-H596	Terfenadine	0.05,True
NCI-H596,Allantoin,0.5,621,NCI-H596	Allantoin	0.5,True
NCI-H596,Amsacrine,0.5,621,NCI-H596	Amsacrine	0.5,True
NCI-H596,Anethole trithione,0.5,621,NCI-H596	Anethole trithione	0.5,True
NCI-H596,Bimatoprost,0.5,621,NCI-H596	Bimatoprost	0.5,True
NCI-H596,Elagolix sodium,0.5,622,NCI-H596	Elagolix sodium	0.5,True
NCI-H596,Furosemide,0.5,622,NCI-H596	Furosemide	0.5,True
NCI-H596,Megestrol,0.5,622,NCI-H596	Megestrol	0.5,True
NCI-H596,Pentamidine (isethionate),0.5,622,NCI-H596	Pentamidine (isethionate)	0.5,True
NCI-H596,Quinestrol,0.5,622,NCI-H596	Quinestrol	0.5,True
NCI-H596,Rapamycin,0.5,622,NCI-H596	Rapamycin	0.5,True
NCI-H596,S-Adenosyl-L-methionine (disulfate tosylate),0.5,622,NCI-H596	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
NCI-H596,Terfenadine,0.5,622,NCI-H596	Terfenadine	0.5,True
NCI-H596,Allantoin,5.0,623,NCI-H596	Allantoin	5.0,True
NCI-H596,Amsacrine,5.0,623,NCI-H596	Amsacrine	5.0,True
NCI-H596,Anethole trithione,5.0,623,NCI-H596	Anethole trithione	5.0,True
NCI-H596,Bimatoprost,5.0,623,NCI-H596	Bimatoprost	5.0,True
NCI-H596,Elagolix sodium,5.0,623,NCI-H596	Elagolix sodium	5.0,True
NCI-H596,Furosemide,5.0,623,NCI-H596	Furosemide	5.0,True
NCI-H596,Megestrol,5.0,623,NCI-H596	Megestrol	5.0,True
NCI-H596,Pentamidine (isethionate),5.0,623,NCI-H596	Pentamidine (isethionate)	5.0,True
NCI-H596,Quinestrol,5.0,624,NCI-H596	Quinestrol	5.0,True
NCI-H596,Rapamycin,5.0,624,NCI-H596	Rapamycin	5.0,True
NCI-H596,S-Adenosyl-L-methionine (disulfate tosylate),5.0,624,NCI-H596	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
NCI-H596,Terfenadine,5.0,624,NCI-H596	Terfenadine	5.0,True
NCI-H596,Altretamine,0.05,624,NCI-H596	Altretamine	0.05,True
NCI-H596,Betamethasone dipropionate,0.05,624,NCI-H596	Betamethasone dipropionate	0.05,True
NCI-H596,Fenofibrate,0.05,625,NCI-H596	Fenofibrate	0.05,True
NCI-H596,Mozavaptan,0.05,625,NCI-H596	Mozavaptan	0.05,True
NCI-H596,Nevirapine,0.05,625,NCI-H596	Nevirapine	0.05,True
NCI-H596,Pemetrexed,0.05,625,NCI-H596	Pemetrexed	0.05,True
NCI-H596,Pitavastatin (Calcium),0.05,625,NCI-H596	Pitavastatin (Calcium)	0.05,True
NCI-H596,Pravastatin (sodium),0.05,625,NCI-H596	Pravastatin (sodium)	0.05,True
NCI-H596,Rifaximin,0.05,625,NCI-H596	Rifaximin	0.05,True
NCI-H596,Sivelestat (sodium tetrahydrate),0.05,625,NCI-H596	Sivelestat (sodium tetrahydrate)	0.05,True
NCI-H596,Altretamine,0.5,626,NCI-H596	Altretamine	0.5,True
NCI-H596,Betamethasone dipropionate,0.5,626,NCI-H596	Betamethasone dipropionate	0.5,True
NCI-H596,Fenofibrate,0.5,626,NCI-H596	Fenofibrate	0.5,True
NCI-H596,Mozavaptan,0.5,626,NCI-H596	Mozavaptan	0.5,True
NCI-H596,Nevirapine,0.5,626,NCI-H596	Nevirapine	0.5,True
NCI-H596,Pemetrexed,0.5,626,NCI-H596	Pemetrexed	0.5,True
NCI-H596,Pitavastatin (Calcium),0.5,627,NCI-H596	Pitavastatin (Calcium)	0.5,True
NCI-H596,Pravastatin (sodium),0.5,627,NCI-H596	Pravastatin (sodium)	0.5,True
NCI-H596,Rifaximin,0.5,627,NCI-H596	Rifaximin	0.5,True
NCI-H596,Sivelestat (sodium tetrahydrate),0.5,627,NCI-H596	Sivelestat (sodium tetrahydrate)	0.5,True
NCI-H596,Altretamine,5.0,627,NCI-H596	Altretamine	5.0,True
NCI-H596,Betamethasone dipropionate,5.0,627,NCI-H596	Betamethasone dipropionate	5.0,True
NCI-H596,Fenofibrate,5.0,628,NCI-H596	Fenofibrate	5.0,True
NCI-H596,Mozavaptan,5.0,628,NCI-H596	Mozavaptan	5.0,True
NCI-H596,Nevirapine,5.0,628,NCI-H596	Nevirapine	5.0,True
NCI-H596,Pemetrexed,5.0,628,NCI-H596	Pemetrexed	5.0,True
NCI-H596,Pitavastatin (Calcium),5.0,628,NCI-H596	Pitavastatin (Calcium)	5.0,True
NCI-H596,Pravastatin (sodium),5.0,628,NCI-H596	Pravastatin (sodium)	5.0,True
NCI-H596,Rifaximin,5.0,628,NCI-H596	Rifaximin	5.0,True
NCI-H596,Sivelestat (sodium tetrahydrate),5.0,628,NCI-H596	Sivelestat (sodium tetrahydrate)	5.0,True
NCI-H596,Aprepitant,0.05,629,NCI-H596	Aprepitant	0.05,True
NCI-H596,Benztropine (mesylate),0.05,629,NCI-H596	Benztropine (mesylate)	0.05,True
NCI-H596,Econazole,0.05,629,NCI-H596	Econazole	0.05,True
NCI-H596,Estrone sulfate (potassium),0.05,629,NCI-H596	Estrone sulfate (potassium)	0.05,True
NCI-H596,Fulvestrant,0.05,629,NCI-H596	Fulvestrant	0.05,True
NCI-H596,Idoxuridine,0.05,629,NCI-H596	Idoxuridine	0.05,True
NCI-H596,Loperamide (hydrochloride),0.05,629,NCI-H596	Loperamide (hydrochloride)	0.05,True
NCI-H596,Lopinavir,0.05,629,NCI-H596	Lopinavir	0.05,True
NCI-H596,Neratinib,0.05,629,NCI-H596	Neratinib	0.05,True
NCI-H596,Osimertinib (mesylate),0.05,629,NCI-H596	Osimertinib (mesylate)	0.05,True
NCI-H596,Pentoxifylline,0.05,630,NCI-H596	Pentoxifylline	0.05,True
NCI-H596,Talc,0.05,630,NCI-H596	Talc	0.05,True
NCI-H596,Tirabrutinib (hydrochloride),0.05,630,NCI-H596	Tirabrutinib (hydrochloride)	0.05,True
NCI-H596,Aprepitant,0.5,630,NCI-H596	Aprepitant	0.5,True
NCI-H596,Benztropine (mesylate),0.5,630,NCI-H596	Benztropine (mesylate)	0.5,True
NCI-H596,Econazole,0.5,631,NCI-H596	Econazole	0.5,True
NCI-H596,Estrone sulfate (potassium),0.5,631,NCI-H596	Estrone sulfate (potassium)	0.5,True
NCI-H596,Fulvestrant,0.5,631,NCI-H596	Fulvestrant	0.5,True
NCI-H596,Idoxuridine,0.5,631,NCI-H596	Idoxuridine	0.5,True
NCI-H596,Loperamide (hydrochloride),0.5,631,NCI-H596	Loperamide (hydrochloride)	0.5,True
NCI-H596,Lopinavir,0.5,631,NCI-H596	Lopinavir	0.5,True
NCI-H596,Neratinib,0.5,631,NCI-H596	Neratinib	0.5,True
NCI-H596,Osimertinib (mesylate),0.5,631,NCI-H596	Osimertinib (mesylate)	0.5,True
NCI-H596,Pentoxifylline,0.5,631,NCI-H596	Pentoxifylline	0.5,True
NCI-H596,Talc,0.5,631,NCI-H596	Talc	0.5,True
NCI-H596,Tirabrutinib (hydrochloride),0.5,631,NCI-H596	Tirabrutinib (hydrochloride)	0.5,True
NCI-H596,Aprepitant,5.0,631,NCI-H596	Aprepitant	5.0,True
NCI-H596,Benztropine (mesylate),5.0,632,NCI-H596	Benztropine (mesylate)	5.0,True
NCI-H596,Econazole,5.0,632,NCI-H596	Econazole	5.0,True
NCI-H596,Estrone sulfate (potassium),5.0,632,NCI-H596	Estrone sulfate (potassium)	5.0,True
NCI-H596,Fulvestrant,5.0,632,NCI-H596	Fulvestrant	5.0,True
NCI-H596,Idoxuridine,5.0,632,NCI-H596	Idoxuridine	5.0,True
NCI-H596,Loperamide (hydrochloride),5.0,632,NCI-H596	Loperamide (hydrochloride)	5.0,True
NCI-H596,Lopinavir,5.0,632,NCI-H596	Lopinavir	5.0,True
NCI-H596,Neratinib,5.0,632,NCI-H596	Neratinib	5.0,True
NCI-H596,Osimertinib (mesylate),5.0,632,NCI-H596	Osimertinib (mesylate)	5.0,True
NCI-H596,Pentoxifylline,5.0,633,NCI-H596	Pentoxifylline	5.0,True
NCI-H596,Talc,5.0,633,NCI-H596	Talc	5.0,True
NCI-H596,Tirabrutinib (hydrochloride),5.0,633,NCI-H596	Tirabrutinib (hydrochloride)	5.0,True
NCI-H596,Carbidopa (monohydrate),0.05,633,NCI-H596	Carbidopa (monohydrate)	0.05,True
NCI-H596,Carbidopa (monohydrate),0.5,633,NCI-H596	Carbidopa (monohydrate)	0.5,True
NCI-H596,Carbidopa (monohydrate),5.0,633,NCI-H596	Carbidopa (monohydrate)	5.0,True
NCI-H596,Hydroxyfasudil,0.05,634,NCI-H596	Hydroxyfasudil	0.05,True
NCI-H596,Larotrectinib sulfate,0.05,634,NCI-H596	Larotrectinib sulfate	0.05,True
NCI-H596,Larotrectinib sulfate,0.5,634,NCI-H596	Larotrectinib sulfate	0.5,True
NCI-H596,Larotrectinib sulfate,5.0,634,NCI-H596	Larotrectinib sulfate	5.0,True
NCI-H596,Ralimetinib dimesylate,0.05,634,NCI-H596	Ralimetinib dimesylate	0.05,True
NCI-H596,Ribociclib,0.05,634,NCI-H596	Ribociclib	0.05,True
NCI-H596,Ribociclib,0.5,634,NCI-H596	Ribociclib	0.5,True
NCI-H596,Ribociclib,5.0,634,NCI-H596	Ribociclib	5.0,True
A-427,BI-3406,0.05,636,A-427	BI-3406	0.05,True
A-427,Bortezomib,0.05,636,A-427	Bortezomib	0.05,True
A-427,Celecoxib,0.05,636,A-427	Celecoxib	0.05,True
A-427,DT-061,0.05,636,A-427	DT-061	0.05,True
A-427,Everolimus,0.05,636,A-427	Everolimus	0.05,True
A-427,GSK1059615,0.05,636,A-427	GSK1059615	0.05,True
A-427,Gemcitabine,0.05,636,A-427	Gemcitabine	0.05,True
A-427,Hydroxyfasudil,0.05,636,A-427	Hydroxyfasudil	0.05,True
A-427,IQ 1,0.05,636,A-427	IQ 1	0.05,True
A-427,LJI308,0.05,637,A-427	LJI308	0.05,True
A-427,PH-797804,0.05,637,A-427	PH-797804	0.05,True
A-427,BI-3406,0.5,637,A-427	BI-3406	0.5,True
A-427,Bortezomib,0.5,638,A-427	Bortezomib	0.5,True
A-427,Celecoxib,0.5,638,A-427	Celecoxib	0.5,True
A-427,DT-061,0.5,638,A-427	DT-061	0.5,True
A-427,Everolimus,0.5,638,A-427	Everolimus	0.5,True
A-427,GSK1059615,0.5,638,A-427	GSK1059615	0.5,True
A-427,Gemcitabine,0.5,638,A-427	Gemcitabine	0.5,True
A-427,Hydroxyfasudil,0.5,638,A-427	Hydroxyfasudil	0.5,True
A-427,IQ 1,0.5,638,A-427	IQ 1	0.5,True
A-427,LJI308,0.5,638,A-427	LJI308	0.5,True
A-427,PH-797804,0.5,638,A-427	PH-797804	0.5,True
A-427,Ralimetinib dimesylate,0.5,638,A-427	Ralimetinib dimesylate	0.5,True
A-427,BI-3406,5.0,639,A-427	BI-3406	5.0,True
A-427,Bortezomib,5.0,639,A-427	Bortezomib	5.0,True
A-427,Celecoxib,5.0,639,A-427	Celecoxib	5.0,True
A-427,DT-061,5.0,639,A-427	DT-061	5.0,True
A-427,Everolimus,5.0,639,A-427	Everolimus	5.0,True
A-427,GSK1059615,5.0,639,A-427	GSK1059615	5.0,True
A-427,Gemcitabine,5.0,639,A-427	Gemcitabine	5.0,True
A-427,Hydroxyfasudil,5.0,639,A-427	Hydroxyfasudil	5.0,True
A-427,IQ 1,5.0,639,A-427	IQ 1	5.0,True
A-427,LJI308,5.0,639,A-427	LJI308	5.0,True
A-427,PH-797804,5.0,640,A-427	PH-797804	5.0,True
A-427,Ralimetinib dimesylate,5.0,640,A-427	Ralimetinib dimesylate	5.0,True
A-427,Allantoin,0.05,640,A-427	Allantoin	0.05,True
A-427,Amsacrine,0.05,640,A-427	Amsacrine	0.05,True
A-427,Anethole trithione,0.05,640,A-427	Anethole trithione	0.05,True
A-427,Bimatoprost,0.05,640,A-427	Bimatoprost	0.05,True
A-427,Elagolix sodium,0.05,641,A-427	Elagolix sodium	0.05,True
A-427,Furosemide,0.05,641,A-427	Furosemide	0.05,True
A-427,Megestrol,0.05,641,A-427	Megestrol	0.05,True
A-427,Pentamidine (isethionate),0.05,641,A-427	Pentamidine (isethionate)	0.05,True
A-427,Quinestrol,0.05,641,A-427	Quinestrol	0.05,True
A-427,Rapamycin,0.05,641,A-427	Rapamycin	0.05,True
A-427,S-Adenosyl-L-methionine (disulfate tosylate),0.05,641,A-427	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
A-427,Terfenadine,0.05,641,A-427	Terfenadine	0.05,True
A-427,Allantoin,0.5,642,A-427	Allantoin	0.5,True
A-427,Amsacrine,0.5,642,A-427	Amsacrine	0.5,True
A-427,Anethole trithione,0.5,642,A-427	Anethole trithione	0.5,True
A-427,Bimatoprost,0.5,642,A-427	Bimatoprost	0.5,True
A-427,Elagolix sodium,0.5,642,A-427	Elagolix sodium	0.5,True
A-427,Furosemide,0.5,642,A-427	Furosemide	0.5,True
A-427,Megestrol,0.5,642,A-427	Megestrol	0.5,True
A-427,Pentamidine (isethionate),0.5,643,A-427	Pentamidine (isethionate)	0.5,True
A-427,Quinestrol,0.5,643,A-427	Quinestrol	0.5,True
A-427,Rapamycin,0.5,643,A-427	Rapamycin	0.5,True
A-427,S-Adenosyl-L-methionine (disulfate tosylate),0.5,643,A-427	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
A-427,Terfenadine,0.5,643,A-427	Terfenadine	0.5,True
A-427,Allantoin,5.0,643,A-427	Allantoin	5.0,True
A-427,Amsacrine,5.0,643,A-427	Amsacrine	5.0,True
A-427,Anethole trithione,5.0,643,A-427	Anethole trithione	5.0,True
A-427,Bimatoprost,5.0,643,A-427	Bimatoprost	5.0,True
A-427,Elagolix sodium,5.0,644,A-427	Elagolix sodium	5.0,True
A-427,Furosemide,5.0,644,A-427	Furosemide	5.0,True
A-427,Megestrol,5.0,644,A-427	Megestrol	5.0,True
A-427,Pentamidine (isethionate),5.0,644,A-427	Pentamidine (isethionate)	5.0,True
A-427,Quinestrol,5.0,644,A-427	Quinestrol	5.0,True
A-427,Rapamycin,5.0,644,A-427	Rapamycin	5.0,True
A-427,S-Adenosyl-L-methionine (disulfate tosylate),5.0,644,A-427	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
A-427,Terfenadine,5.0,644,A-427	Terfenadine	5.0,True
A-427,Altretamine,0.05,645,A-427	Altretamine	0.05,True
A-427,Betamethasone dipropionate,0.05,645,A-427	Betamethasone dipropionate	0.05,True
A-427,Fenofibrate,0.05,645,A-427	Fenofibrate	0.05,True
A-427,Mozavaptan,0.05,645,A-427	Mozavaptan	0.05,True
A-427,Nevirapine,0.05,645,A-427	Nevirapine	0.05,True
A-427,Pemetrexed,0.05,645,A-427	Pemetrexed	0.05,True
A-427,Pitavastatin (Calcium),0.05,646,A-427	Pitavastatin (Calcium)	0.05,True
A-427,Pravastatin (sodium),0.05,646,A-427	Pravastatin (sodium)	0.05,True
A-427,Rifaximin,0.05,646,A-427	Rifaximin	0.05,True
A-427,Sivelestat (sodium tetrahydrate),0.05,646,A-427	Sivelestat (sodium tetrahydrate)	0.05,True
A-427,Altretamine,0.5,646,A-427	Altretamine	0.5,True
A-427,Betamethasone dipropionate,0.5,646,A-427	Betamethasone dipropionate	0.5,True
A-427,Fenofibrate,0.5,647,A-427	Fenofibrate	0.5,True
A-427,Mozavaptan,0.5,647,A-427	Mozavaptan	0.5,True
A-427,Nevirapine,0.5,647,A-427	Nevirapine	0.5,True
A-427,Pemetrexed,0.5,647,A-427	Pemetrexed	0.5,True
A-427,Pitavastatin (Calcium),0.5,647,A-427	Pitavastatin (Calcium)	0.5,True
A-427,Pravastatin (sodium),0.5,647,A-427	Pravastatin (sodium)	0.5,True
A-427,Rifaximin,0.5,647,A-427	Rifaximin	0.5,True
A-427,Sivelestat (sodium tetrahydrate),0.5,647,A-427	Sivelestat (sodium tetrahydrate)	0.5,True
A-427,Altretamine,5.0,648,A-427	Altretamine	5.0,True
A-427,Betamethasone dipropionate,5.0,648,A-427	Betamethasone dipropionate	5.0,True
A-427,Fenofibrate,5.0,648,A-427	Fenofibrate	5.0,True
A-427,Mozavaptan,5.0,648,A-427	Mozavaptan	5.0,True
A-427,Nevirapine,5.0,648,A-427	Nevirapine	5.0,True
A-427,Pemetrexed,5.0,648,A-427	Pemetrexed	5.0,True
A-427,Pitavastatin (Calcium),5.0,649,A-427	Pitavastatin (Calcium)	5.0,True
A-427,Pravastatin (sodium),5.0,649,A-427	Pravastatin (sodium)	5.0,True
A-427,Rifaximin,5.0,649,A-427	Rifaximin	5.0,True
A-427,Sivelestat (sodium tetrahydrate),5.0,649,A-427	Sivelestat (sodium tetrahydrate)	5.0,True
A-427,Aprepitant,0.05,649,A-427	Aprepitant	0.05,True
A-427,Benztropine (mesylate),0.05,649,A-427	Benztropine (mesylate)	0.05,True
A-427,Econazole,0.05,650,A-427	Econazole	0.05,True
A-427,Estrone sulfate (potassium),0.05,650,A-427	Estrone sulfate (potassium)	0.05,True
A-427,Fulvestrant,0.05,650,A-427	Fulvestrant	0.05,True
A-427,Idoxuridine,0.05,650,A-427	Idoxuridine	0.05,True
A-427,Loperamide (hydrochloride),0.05,650,A-427	Loperamide (hydrochloride)	0.05,True
A-427,Lopinavir,0.05,650,A-427	Lopinavir	0.05,True
A-427,Neratinib,0.05,650,A-427	Neratinib	0.05,True
A-427,Osimertinib (mesylate),0.05,650,A-427	Osimertinib (mesylate)	0.05,True
A-427,Pentoxifylline,0.05,650,A-427	Pentoxifylline	0.05,True
A-427,Talc,0.05,650,A-427	Talc	0.05,True
A-427,Tirabrutinib (hydrochloride),0.05,650,A-427	Tirabrutinib (hydrochloride)	0.05,True
A-427,Aprepitant,0.5,651,A-427	Aprepitant	0.5,True
A-427,Benztropine (mesylate),0.5,651,A-427	Benztropine (mesylate)	0.5,True
A-427,Econazole,0.5,651,A-427	Econazole	0.5,True
A-427,Estrone sulfate (potassium),0.5,651,A-427	Estrone sulfate (potassium)	0.5,True
A-427,Fulvestrant,0.5,651,A-427	Fulvestrant	0.5,True
A-427,Idoxuridine,0.5,651,A-427	Idoxuridine	0.5,True
A-427,Loperamide (hydrochloride),0.5,651,A-427	Loperamide (hydrochloride)	0.5,True
A-427,Lopinavir,0.5,651,A-427	Lopinavir	0.5,True
A-427,Neratinib,0.5,651,A-427	Neratinib	0.5,True
A-427,Osimertinib (mesylate),0.5,651,A-427	Osimertinib (mesylate)	0.5,True
A-427,Pentoxifylline,0.5,652,A-427	Pentoxifylline	0.5,True
A-427,Talc,0.5,652,A-427	Talc	0.5,True
A-427,Tirabrutinib (hydrochloride),0.5,652,A-427	Tirabrutinib (hydrochloride)	0.5,True
A-427,Aprepitant,5.0,652,A-427	Aprepitant	5.0,True
A-427,Benztropine (mesylate),5.0,652,A-427	Benztropine (mesylate)	5.0,True
A-427,Econazole,5.0,652,A-427	Econazole	5.0,True
A-427,Estrone sulfate (potassium),5.0,653,A-427	Estrone sulfate (potassium)	5.0,True
A-427,Fulvestrant,5.0,653,A-427	Fulvestrant	5.0,True
A-427,Idoxuridine,5.0,653,A-427	Idoxuridine	5.0,True
A-427,Loperamide (hydrochloride),5.0,653,A-427	Loperamide (hydrochloride)	5.0,True
A-427,Lopinavir,5.0,653,A-427	Lopinavir	5.0,True
A-427,Neratinib,5.0,653,A-427	Neratinib	5.0,True
A-427,Osimertinib (mesylate),5.0,653,A-427	Osimertinib (mesylate)	5.0,True
A-427,Pentoxifylline,5.0,653,A-427	Pentoxifylline	5.0,True
A-427,Talc,5.0,653,A-427	Talc	5.0,True
A-427,Tirabrutinib (hydrochloride),5.0,653,A-427	Tirabrutinib (hydrochloride)	5.0,True
A-427,Carbidopa (monohydrate),0.05,654,A-427	Carbidopa (monohydrate)	0.05,True
A-427,Carbidopa (monohydrate),0.5,654,A-427	Carbidopa (monohydrate)	0.5,True
A-427,Carbidopa (monohydrate),5.0,654,A-427	Carbidopa (monohydrate)	5.0,True
A-427,Larotrectinib sulfate,0.05,654,A-427	Larotrectinib sulfate	0.05,True
A-427,Larotrectinib sulfate,0.5,654,A-427	Larotrectinib sulfate	0.5,True
A-427,Larotrectinib sulfate,5.0,654,A-427	Larotrectinib sulfate	5.0,True
A-427,Ralimetinib dimesylate,0.05,655,A-427	Ralimetinib dimesylate	0.05,True
A-427,Ribociclib,0.05,655,A-427	Ribociclib	0.05,True
A-427,Ribociclib,0.5,655,A-427	Ribociclib	0.5,True
A-427,Ribociclib,5.0,655,A-427	Ribociclib	5.0,True
CHP-212,BI-3406,0.05,657,CHP-212	BI-3406	0.05,True
CHP-212,Bortezomib,0.05,657,CHP-212	Bortezomib	0.05,True
CHP-212,Celecoxib,0.05,657,CHP-212	Celecoxib	0.05,True
CHP-212,DT-061,0.05,657,CHP-212	DT-061	0.05,True
CHP-212,Everolimus,0.05,657,CHP-212	Everolimus	0.05,True
CHP-212,GSK1059615,0.05,657,CHP-212	GSK1059615	0.05,True
CHP-212,Gemcitabine,0.05,657,CHP-212	Gemcitabine	0.05,True
CHP-212,Hydroxyfasudil,0.05,657,CHP-212	Hydroxyfasudil	0.05,True
CHP-212,IQ 1,0.05,657,CHP-212	IQ 1	0.05,True
CHP-212,LJI308,0.05,657,CHP-212	LJI308	0.05,True
CHP-212,PH-797804,0.05,657,CHP-212	PH-797804	0.05,True
CHP-212,Ralimetinib dimesylate,0.05,657,CHP-212	Ralimetinib dimesylate	0.05,True
CHP-212,BI-3406,0.5,658,CHP-212	BI-3406	0.5,True
CHP-212,Bortezomib,0.5,658,CHP-212	Bortezomib	0.5,True
CHP-212,Celecoxib,0.5,658,CHP-212	Celecoxib	0.5,True
