cell_line,drug,conc,shard,key,extracted
AN3 CA,Neratinib,0.5,857,AN3 CA	Neratinib	0.5,True
AN3 CA,Omeprazole (sodium),0.5,857,AN3 CA	Omeprazole (sodium)	0.5,True
AN3 CA,Omeprazole,0.5,857,AN3 CA	Omeprazole	0.5,True
AN3 CA,Osimertinib (mesylate),0.5,857,AN3 CA	Osimertinib (mesylate)	0.5,True
AN3 CA,Ouabain (Octahydrate),0.5,857,AN3 CA	Ouabain (Octahydrate)	0.5,True
AN3 CA,Oxaprozin,0.5,857,AN3 CA	Oxaprozin	0.5,True
AN3 CA,Panobinostat,0.5,857,AN3 CA	Panobinostat	0.5,True
AN3 CA,Pentoxifylline,0.5,857,AN3 CA	Pentoxifylline	0.5,True
AN3 CA,Perindopril (erbumine),0.5,857,AN3 CA	Perindopril (erbumine)	0.5,True
AN3 CA,Phenylephrine (hydrochloride),0.5,857,AN3 CA	Phenylephrine (hydrochloride)	0.5,True
AN3 CA,Pimozide,0.5,857,AN3 CA	Pimozide	0.5,True
AN3 CA,Pioglitazone,0.5,857,AN3 CA	Pioglitazone	0.5,True
AN3 CA,Piroxicam,0.5,857,AN3 CA	Piroxicam	0.5,True
AN3 CA,Ponatinib,0.5,857,AN3 CA	Ponatinib	0.5,True
AN3 CA,Proglumide,0.5,857,AN3 CA	Proglumide	0.5,True
AN3 CA,Ranolazine,0.5,857,AN3 CA	Ranolazine	0.5,True
AN3 CA,Sunitinib,0.5,857,AN3 CA	Sunitinib	0.5,True
AN3 CA,Talc,0.5,857,AN3 CA	Talc	0.5,True
AN3 CA,Tazarotene,0.5,857,AN3 CA	Tazarotene	0.5,True
AN3 CA,Tirabrutinib (hydrochloride),0.5,857,AN3 CA	Tirabrutinib (hydrochloride)	0.5,True
AN3 CA,Uridine,0.5,857,AN3 CA	Uridine	0.5,True
AN3 CA,Valdecoxib,0.5,857,AN3 CA	Valdecoxib	0.5,True
AN3 CA,Vandetanib,0.5,857,AN3 CA	Vandetanib	0.5,True
AN3 CA,Vismodegib,0.5,857,AN3 CA	Vismodegib	0.5,True
AN3 CA,Vitamin K4,0.5,857,AN3 CA	Vitamin K4	0.5,True
AN3 CA,Voriconazole,0.5,857,AN3 CA	Voriconazole	0.5,True
AN3 CA,Vortioxetine,0.5,857,AN3 CA	Vortioxetine	0.5,True
AN3 CA,Zileuton,0.5,857,AN3 CA	Zileuton	0.5,True
AN3 CA,γ-Oryzanol,0.5,857,AN3 CA	γ-Oryzanol	0.5,True
AN3 CA,5-Azacytidine,5.0,857,AN3 CA	5-Azacytidine	5.0,True
AN3 CA,5-Fluorouracil,5.0,857,AN3 CA	5-Fluorouracil	5.0,True
AN3 CA,Abiraterone acetate,5.0,857,AN3 CA	Abiraterone acetate	5.0,True
AN3 CA,Acetazolamide,5.0,857,AN3 CA	Acetazolamide	5.0,True
AN3 CA,Allopurinol,5.0,857,AN3 CA	Allopurinol	5.0,True
AN3 CA,Aprepitant,5.0,857,AN3 CA	Aprepitant	5.0,True
AN3 CA,Artemether,5.0,857,AN3 CA	Artemether	5.0,True
AN3 CA,Asciminib,5.0,857,AN3 CA	Asciminib	5.0,True
AN3 CA,Aspirin,5.0,857,AN3 CA	Aspirin	5.0,True
AN3 CA,Ataluren,5.0,857,AN3 CA	Ataluren	5.0,True
AN3 CA,Atazanavir (sulfate),5.0,857,AN3 CA	Atazanavir (sulfate)	5.0,True
AN3 CA,Auranofin,5.0,857,AN3 CA	Auranofin	5.0,True
AN3 CA,Belinostat,5.0,857,AN3 CA	Belinostat	5.0,True
AN3 CA,Benztropine (mesylate),5.0,857,AN3 CA	Benztropine (mesylate)	5.0,True
AN3 CA,Bestatin (hydrochloride),5.0,857,AN3 CA	Bestatin (hydrochloride)	5.0,True
AN3 CA,Bexarotene,5.0,857,AN3 CA	Bexarotene	5.0,True
AN3 CA,Bicalutamide,5.0,857,AN3 CA	Bicalutamide	5.0,True
AN3 CA,Brimonidine,5.0,857,AN3 CA	Brimonidine	5.0,True
AN3 CA,Budesonide,5.0,857,AN3 CA	Budesonide	5.0,True
AN3 CA,Cabozantinib (S-malate),5.0,857,AN3 CA	Cabozantinib (S-malate)	5.0,True
AN3 CA,Canagliflozin (hemihydrate),5.0,857,AN3 CA	Canagliflozin (hemihydrate)	5.0,True
AN3 CA,Captopril,5.0,857,AN3 CA	Captopril	5.0,True
AN3 CA,Carbamazepine,5.0,857,AN3 CA	Carbamazepine	5.0,True
AN3 CA,Cinacalcet,5.0,857,AN3 CA	Cinacalcet	5.0,True
AN3 CA,Citalopram (hydrobromide),5.0,857,AN3 CA	Citalopram (hydrobromide)	5.0,True
AN3 CA,Clobetasol propionate,5.0,857,AN3 CA	Clobetasol propionate	5.0,True
AN3 CA,Clopidogrel,5.0,857,AN3 CA	Clopidogrel	5.0,True
AN3 CA,Crizotinib (hydrochloride),5.0,857,AN3 CA	Crizotinib (hydrochloride)	5.0,True
AN3 CA,Cyclosporin A,5.0,858,AN3 CA	Cyclosporin A	5.0,True
AN3 CA,Dapagliflozin,5.0,858,AN3 CA	Dapagliflozin	5.0,True
AN3 CA,Darolutamide,5.0,858,AN3 CA	Darolutamide	5.0,True
AN3 CA,Delamanid,5.0,858,AN3 CA	Delamanid	5.0,True
AN3 CA,Dexamethasone,5.0,858,AN3 CA	Dexamethasone	5.0,True
AN3 CA,Digitoxin,5.0,858,AN3 CA	Digitoxin	5.0,True
AN3 CA,Dihydroartemisinin,5.0,858,AN3 CA	Dihydroartemisinin	5.0,True
AN3 CA,Drospirenone,5.0,858,AN3 CA	Drospirenone	5.0,True
AN3 CA,Econazole,5.0,858,AN3 CA	Econazole	5.0,True
AN3 CA,Entrectinib,5.0,858,AN3 CA	Entrectinib	5.0,True
AN3 CA,Erythromycin,5.0,858,AN3 CA	Erythromycin	5.0,True
AN3 CA,Esmolol (hydrochloride),5.0,858,AN3 CA	Esmolol (hydrochloride)	5.0,True
AN3 CA,Estrone sulfate (potassium),5.0,858,AN3 CA	Estrone sulfate (potassium)	5.0,True
AN3 CA,Fedratinib (hydrochloride hydrate),5.0,858,AN3 CA	Fedratinib (hydrochloride hydrate)	5.0,True
AN3 CA,Filgotinib,5.0,858,AN3 CA	Filgotinib	5.0,True
AN3 CA,Fingolimod (hydrochloride),5.0,858,AN3 CA	Fingolimod (hydrochloride)	5.0,True
AN3 CA,Flutamide,5.0,858,AN3 CA	Flutamide	5.0,True
AN3 CA,Fulvestrant,5.0,858,AN3 CA	Fulvestrant	5.0,True
AN3 CA,Gefitinib,5.0,858,AN3 CA	Gefitinib	5.0,True
AN3 CA,Idoxuridine,5.0,858,AN3 CA	Idoxuridine	5.0,True
AN3 CA,Imiquimod (hydrochloride),5.0,858,AN3 CA	Imiquimod (hydrochloride)	5.0,True
AN3 CA,Indacaterol (maleate),5.0,858,AN3 CA	Indacaterol (maleate)	5.0,True
AN3 CA,Ivermectin,5.0,858,AN3 CA	Ivermectin	5.0,True
AN3 CA,Ixazomib citrate,5.0,858,AN3 CA	Ixazomib citrate	5.0,True
AN3 CA,L-Eflornithine (monohydrochloride),5.0,858,AN3 CA	L-Eflornithine (monohydrochloride)	5.0,True
AN3 CA,Lactate (calcium),5.0,858,AN3 CA	Lactate (calcium)	5.0,True
AN3 CA,Loperamide (hydrochloride),5.0,858,AN3 CA	Loperamide (hydrochloride)	5.0,True
AN3 CA,Lopinavir,5.0,858,AN3 CA	Lopinavir	5.0,True
AN3 CA,Malotilate,5.0,858,AN3 CA	Malotilate	5.0,True
AN3 CA,Meloxicam,5.0,858,AN3 CA	Meloxicam	5.0,True
AN3 CA,Methotrexate,5.0,858,AN3 CA	Methotrexate	5.0,True
AN3 CA,Methyl aminolevulinate (hydrochloride),5.0,858,AN3 CA	Methyl aminolevulinate (hydrochloride)	5.0,True
AN3 CA,Methylthiouracil,5.0,858,AN3 CA	Methylthiouracil	5.0,True
AN3 CA,Nafamostat (mesylate),5.0,858,AN3 CA	Nafamostat (mesylate)	5.0,True
AN3 CA,Neratinib,5.0,858,AN3 CA	Neratinib	5.0,True
AN3 CA,Omeprazole (sodium),5.0,858,AN3 CA	Omeprazole (sodium)	5.0,True
AN3 CA,Omeprazole,5.0,858,AN3 CA	Omeprazole	5.0,True
AN3 CA,Osimertinib (mesylate),5.0,858,AN3 CA	Osimertinib (mesylate)	5.0,True
AN3 CA,Ouabain (Octahydrate),5.0,858,AN3 CA	Ouabain (Octahydrate)	5.0,True
AN3 CA,Oxaprozin,5.0,858,AN3 CA	Oxaprozin	5.0,True
AN3 CA,Panobinostat,5.0,858,AN3 CA	Panobinostat	5.0,True
AN3 CA,Pentoxifylline,5.0,858,AN3 CA	Pentoxifylline	5.0,True
AN3 CA,Perindopril (erbumine),5.0,858,AN3 CA	Perindopril (erbumine)	5.0,True
AN3 CA,Phenylephrine (hydrochloride),5.0,858,AN3 CA	Phenylephrine (hydrochloride)	5.0,True
AN3 CA,Pimozide,5.0,858,AN3 CA	Pimozide	5.0,True
AN3 CA,Pioglitazone,5.0,858,AN3 CA	Pioglitazone	5.0,True
AN3 CA,Piroxicam,5.0,858,AN3 CA	Piroxicam	5.0,True
AN3 CA,Ponatinib,5.0,858,AN3 CA	Ponatinib	5.0,True
AN3 CA,Proglumide,5.0,858,AN3 CA	Proglumide	5.0,True
AN3 CA,Ranolazine,5.0,858,AN3 CA	Ranolazine	5.0,True
AN3 CA,Sunitinib,5.0,858,AN3 CA	Sunitinib	5.0,True
AN3 CA,Talc,5.0,858,AN3 CA	Talc	5.0,True
AN3 CA,Tazarotene,5.0,858,AN3 CA	Tazarotene	5.0,True
AN3 CA,Tirabrutinib (hydrochloride),5.0,858,AN3 CA	Tirabrutinib (hydrochloride)	5.0,True
AN3 CA,Uridine,5.0,858,AN3 CA	Uridine	5.0,True
AN3 CA,Valdecoxib,5.0,858,AN3 CA	Valdecoxib	5.0,True
AN3 CA,Vandetanib,5.0,858,AN3 CA	Vandetanib	5.0,True
AN3 CA,Vismodegib,5.0,858,AN3 CA	Vismodegib	5.0,True
AN3 CA,Vitamin K4,5.0,858,AN3 CA	Vitamin K4	5.0,True
AN3 CA,Voriconazole,5.0,858,AN3 CA	Voriconazole	5.0,True
AN3 CA,Vortioxetine,5.0,858,AN3 CA	Vortioxetine	5.0,True
AN3 CA,Zileuton,5.0,858,AN3 CA	Zileuton	5.0,True
AN3 CA,γ-Oryzanol,5.0,859,AN3 CA	γ-Oryzanol	5.0,True
AN3 CA,Carbidopa (monohydrate),0.05,859,AN3 CA	Carbidopa (monohydrate)	0.05,True
AN3 CA,Carbidopa (monohydrate),0.5,859,AN3 CA	Carbidopa (monohydrate)	0.5,True
AN3 CA,Carbidopa (monohydrate),5.0,859,AN3 CA	Carbidopa (monohydrate)	5.0,True
AN3 CA,Daptomycin,0.05,859,AN3 CA	Daptomycin	0.05,True
AN3 CA,Daptomycin,0.5,859,AN3 CA	Daptomycin	0.5,True
AN3 CA,Daptomycin,5.0,859,AN3 CA	Daptomycin	5.0,True
AN3 CA,Edoxaban (tosylate monohydrate),0.05,859,AN3 CA	Edoxaban (tosylate monohydrate)	0.05,True
AN3 CA,Edoxaban (tosylate monohydrate),0.5,859,AN3 CA	Edoxaban (tosylate monohydrate)	0.5,True
AN3 CA,Edoxaban (tosylate monohydrate),5.0,859,AN3 CA	Edoxaban (tosylate monohydrate)	5.0,True
AN3 CA,Fostamatinib (disodium hexahydrate),0.05,859,AN3 CA	Fostamatinib (disodium hexahydrate)	0.05,True
AN3 CA,Fostamatinib (disodium hexahydrate),0.5,859,AN3 CA	Fostamatinib (disodium hexahydrate)	0.5,True
AN3 CA,Fostamatinib (disodium hexahydrate),5.0,859,AN3 CA	Fostamatinib (disodium hexahydrate)	5.0,True
AN3 CA,Glasdegib,0.05,859,AN3 CA	Glasdegib	0.05,True
AN3 CA,Glasdegib,0.5,859,AN3 CA	Glasdegib	0.5,True
AN3 CA,Glasdegib,5.0,859,AN3 CA	Glasdegib	5.0,True
AN3 CA,Ivabradine (hydrochloride),0.05,859,AN3 CA	Ivabradine (hydrochloride)	0.05,True
AN3 CA,Ivabradine (hydrochloride),0.5,859,AN3 CA	Ivabradine (hydrochloride)	0.5,True
AN3 CA,Ivabradine (hydrochloride),5.0,859,AN3 CA	Ivabradine (hydrochloride)	5.0,True
AN3 CA,Larotrectinib sulfate,0.05,859,AN3 CA	Larotrectinib sulfate	0.05,True
AN3 CA,Larotrectinib sulfate,0.5,859,AN3 CA	Larotrectinib sulfate	0.5,True
AN3 CA,Larotrectinib sulfate,5.0,859,AN3 CA	Larotrectinib sulfate	5.0,True
AN3 CA,Methylprednisolone succinate,0.05,859,AN3 CA	Methylprednisolone succinate	0.05,True
AN3 CA,Nimesulide,0.05,859,AN3 CA	Nimesulide	0.05,True
AN3 CA,Nimesulide,0.5,859,AN3 CA	Nimesulide	0.5,True
AN3 CA,Nimesulide,5.0,859,AN3 CA	Nimesulide	5.0,True
AN3 CA,Ornidazole,0.05,860,AN3 CA	Ornidazole	0.05,True
AN3 CA,Ornidazole,0.5,860,AN3 CA	Ornidazole	0.5,True
AN3 CA,Ornidazole,5.0,860,AN3 CA	Ornidazole	5.0,True
AN3 CA,PF-06260933,0.05,860,AN3 CA	PF-06260933	0.05,True
AN3 CA,Plicamycin,0.05,860,AN3 CA	Plicamycin	0.05,True
AN3 CA,Plicamycin,0.5,860,AN3 CA	Plicamycin	0.5,True
AN3 CA,Plicamycin,5.0,860,AN3 CA	Plicamycin	5.0,True
AN3 CA,Ralimetinib dimesylate,0.05,860,AN3 CA	Ralimetinib dimesylate	0.05,True
AN3 CA,Ribociclib,0.05,860,AN3 CA	Ribociclib	0.05,True
AN3 CA,Ribociclib,0.5,860,AN3 CA	Ribociclib	0.5,True
AN3 CA,Ribociclib,5.0,860,AN3 CA	Ribociclib	5.0,True
AN3 CA,Rimonabant (Hydrochloride),0.05,860,AN3 CA	Rimonabant (Hydrochloride)	0.05,True
AN3 CA,Rimonabant (Hydrochloride),0.5,860,AN3 CA	Rimonabant (Hydrochloride)	0.5,True
AN3 CA,Rimonabant (Hydrochloride),5.0,860,AN3 CA	Rimonabant (Hydrochloride)	5.0,True
AN3 CA,c-Kit-IN-1,0.05,860,AN3 CA	c-Kit-IN-1	0.05,True
NCI-H2347,4EGI-1,0.05,861,NCI-H2347	4EGI-1	0.05,True
NCI-H2347,9-ING-41,0.05,861,NCI-H2347	9-ING-41	0.05,True
NCI-H2347,APTO-253,0.05,861,NCI-H2347	APTO-253	0.05,True
NCI-H2347,AT7519,0.05,862,NCI-H2347	AT7519	0.05,True
NCI-H2347,AZD1390,0.05,862,NCI-H2347	AZD1390	0.05,True
NCI-H2347,AZD2858,0.05,862,NCI-H2347	AZD2858	0.05,True
NCI-H2347,AZD-7648,0.05,862,NCI-H2347	AZD-7648	0.05,True
NCI-H2347,AZD-8055,0.05,862,NCI-H2347	AZD-8055	0.05,True
NCI-H2347,Adagrasib,0.05,862,NCI-H2347	Adagrasib	0.05,True
NCI-H2347,Afatinib,0.05,862,NCI-H2347	Afatinib	0.05,True
NCI-H2347,Alpelisib,0.05,862,NCI-H2347	Alpelisib	0.05,True
NCI-H2347,Anastrozole,0.05,862,NCI-H2347	Anastrozole	0.05,True
NCI-H2347,BAY1125976,0.05,862,NCI-H2347	BAY1125976	0.05,True
NCI-H2347,BI-78D3,0.05,862,NCI-H2347	BI-78D3	0.05,True
NCI-H2347,BI-3406,0.05,862,NCI-H2347	BI-3406	0.05,True
NCI-H2347,Belumosudil (mesylate),0.05,862,NCI-H2347	Belumosudil (mesylate)	0.05,True
NCI-H2347,Belzutifan,0.05,862,NCI-H2347	Belzutifan	0.05,True
NCI-H2347,Bentamapimod,0.05,862,NCI-H2347	Bentamapimod	0.05,True
NCI-H2347,Bimiralisib,0.05,862,NCI-H2347	Bimiralisib	0.05,True
NCI-H2347,Binimetinib,0.05,862,NCI-H2347	Binimetinib	0.05,True
NCI-H2347,Bortezomib,0.05,862,NCI-H2347	Bortezomib	0.05,True
NCI-H2347,Brivudine,0.05,862,NCI-H2347	Brivudine	0.05,True
NCI-H2347,CP21R7,0.05,862,NCI-H2347	CP21R7	0.05,True
NCI-H2347,Capivasertib,0.05,862,NCI-H2347	Capivasertib	0.05,True
NCI-H2347,Capmatinib,0.05,862,NCI-H2347	Capmatinib	0.05,True
NCI-H2347,Celecoxib,0.05,862,NCI-H2347	Celecoxib	0.05,True
NCI-H2347,DT-061,0.05,862,NCI-H2347	DT-061	0.05,True
NCI-H2347,DTP3,0.05,862,NCI-H2347	DTP3	0.05,True
NCI-H2347,Dabrafenib,0.05,862,NCI-H2347	Dabrafenib	0.05,True
NCI-H2347,ERK5-IN-2,0.05,862,NCI-H2347	ERK5-IN-2	0.05,True
NCI-H2347,ETC-206,0.05,862,NCI-H2347	ETC-206	0.05,True
NCI-H2347,EX229,0.05,862,NCI-H2347	EX229	0.05,True
NCI-H2347,Elimusertib hydrochloride,0.05,862,NCI-H2347	Elimusertib hydrochloride	0.05,True
NCI-H2347,Encorafenib,0.05,862,NCI-H2347	Encorafenib	0.05,True
NCI-H2347,Erdafitinib ,0.05,862,NCI-H2347	Erdafitinib 	0.05,True
NCI-H2347,Everolimus,0.05,862,NCI-H2347	Everolimus	0.05,True
NCI-H2347,Futibatinib,0.05,862,NCI-H2347	Futibatinib	0.05,True
NCI-H2347,GSK1059615,0.05,862,NCI-H2347	GSK1059615	0.05,True
NCI-H2347,Gemcitabine,0.05,862,NCI-H2347	Gemcitabine	0.05,True
NCI-H2347,HI-TOPK-032,0.05,862,NCI-H2347	HI-TOPK-032	0.05,True
NCI-H2347,Hydroxyfasudil,0.05,862,NCI-H2347	Hydroxyfasudil	0.05,True
NCI-H2347,IQ 1,0.05,862,NCI-H2347	IQ 1	0.05,True
NCI-H2347,Infigratinib,0.05,862,NCI-H2347	Infigratinib	0.05,True
NCI-H2347,Ipatasertib,0.05,862,NCI-H2347	Ipatasertib	0.05,True
NCI-H2347,Irinotecan,0.05,862,NCI-H2347	Irinotecan	0.05,True
NCI-H2347,Ixazomib,0.05,862,NCI-H2347	Ixazomib	0.05,True
NCI-H2347,LB-100,0.05,862,NCI-H2347	LB-100	0.05,True
NCI-H2347,LJI308,0.05,862,NCI-H2347	LJI308	0.05,True
NCI-H2347,LY2090314,0.05,862,NCI-H2347	LY2090314	0.05,True
NCI-H2347,LY-2584702 (tosylate salt),0.05,862,NCI-H2347	LY-2584702 (tosylate salt)	0.05,True
NCI-H2347,Lapatinib ditosylate,0.05,862,NCI-H2347	Lapatinib ditosylate	0.05,True
NCI-H2347,Lonafarnib,0.05,862,NCI-H2347	Lonafarnib	0.05,True
NCI-H2347,MK-3903,0.05,862,NCI-H2347	MK-3903	0.05,True
NCI-H2347,MK-8353,0.05,862,NCI-H2347	MK-8353	0.05,True
NCI-H2347,ML264,0.05,862,NCI-H2347	ML264	0.05,True
NCI-H2347,Methylprednisolone succinate,0.05,862,NCI-H2347	Methylprednisolone succinate	0.05,True
NCI-H2347,Minodronic acid,0.05,862,NCI-H2347	Minodronic acid	0.05,True
NCI-H2347,NG25,0.05,862,NCI-H2347	NG25	0.05,True
NCI-H2347,NVP-BHG712,0.05,862,NCI-H2347	NVP-BHG712	0.05,True
NCI-H2347,OTS514,0.05,862,NCI-H2347	OTS514	0.05,True
NCI-H2347,Oleic acid,0.05,862,NCI-H2347	Oleic acid	0.05,True
NCI-H2347,Oxaliplatin,0.05,862,NCI-H2347	Oxaliplatin	0.05,True
NCI-H2347,PH-797804,0.05,862,NCI-H2347	PH-797804	0.05,True
NCI-H2347,Paclitaxel,0.05,862,NCI-H2347	Paclitaxel	0.05,True
NCI-H2347,Pemigatinib,0.05,862,NCI-H2347	Pemigatinib	0.05,True
NCI-H2347,Pimitespib,0.05,862,NCI-H2347	Pimitespib	0.05,True
NCI-H2347,Pralsetinib,0.05,863,NCI-H2347	Pralsetinib	0.05,True
NCI-H2347,RMC-6236,0.05,863,NCI-H2347	RMC-6236	0.05,True
NCI-H2347,Regorafenib,0.05,863,NCI-H2347	Regorafenib	0.05,True
NCI-H2347,SBI-0640756,0.05,863,NCI-H2347	SBI-0640756	0.05,True
NCI-H2347,Sapanisertib,0.05,863,NCI-H2347	Sapanisertib	0.05,True
NCI-H2347,Sonidegib,0.05,863,NCI-H2347	Sonidegib	0.05,True
NCI-H2347,TAK-733,0.05,863,NCI-H2347	TAK-733	0.05,True
NCI-H2347,TAK-901,0.05,863,NCI-H2347	TAK-901	0.05,True
NCI-H2347,Temuterkib,0.05,863,NCI-H2347	Temuterkib	0.05,True
NCI-H2347,Tomivosertib,0.05,863,NCI-H2347	Tomivosertib	0.05,True
NCI-H2347,Torkinib,0.05,863,NCI-H2347	Torkinib	0.05,True
NCI-H2347,Trametinib,0.05,863,NCI-H2347	Trametinib	0.05,True
NCI-H2347,Tubulin inhibitor 6,0.05,863,NCI-H2347	Tubulin inhibitor 6	0.05,True
NCI-H2347,Tucatinib,0.05,863,NCI-H2347	Tucatinib	0.05,True
NCI-H2347,ULK-101,0.05,863,NCI-H2347	ULK-101	0.05,True
NCI-H2347,Vemurafenib,0.05,863,NCI-H2347	Vemurafenib	0.05,True
NCI-H2347,Volasertib,0.05,863,NCI-H2347	Volasertib	0.05,True
NCI-H2347,XRK3F2,0.05,863,NCI-H2347	XRK3F2	0.05,True
NCI-H2347,palbociclib,0.05,863,NCI-H2347	palbociclib	0.05,True
NCI-H2347,venetoclax,0.05,863,NCI-H2347	venetoclax	0.05,True
NCI-H2347,vincristine,0.05,863,NCI-H2347	vincristine	0.05,True
NCI-H2347,4EGI-1,0.5,863,NCI-H2347	4EGI-1	0.5,True
NCI-H2347,9-ING-41,0.5,863,NCI-H2347	9-ING-41	0.5,True
NCI-H2347,APTO-253,0.5,863,NCI-H2347	APTO-253	0.5,True
NCI-H2347,AT7519,0.5,863,NCI-H2347	AT7519	0.5,True
NCI-H2347,AZD1390,0.5,863,NCI-H2347	AZD1390	0.5,True
NCI-H2347,AZD2858,0.5,863,NCI-H2347	AZD2858	0.5,True
NCI-H2347,AZD-7648,0.5,863,NCI-H2347	AZD-7648	0.5,True
NCI-H2347,AZD-8055,0.5,863,NCI-H2347	AZD-8055	0.5,True
NCI-H2347,Abemaciclib,0.5,863,NCI-H2347	Abemaciclib	0.5,True
NCI-H2347,Abemaciclib,0.05,863,NCI-H2347	Abemaciclib	0.05,True
NCI-H2347,Afatinib,0.5,863,NCI-H2347	Afatinib	0.5,True
NCI-H2347,Alpelisib,0.5,863,NCI-H2347	Alpelisib	0.5,True
NCI-H2347,Anastrozole,0.5,863,NCI-H2347	Anastrozole	0.5,True
NCI-H2347,BAY1125976,0.5,863,NCI-H2347	BAY1125976	0.5,True
NCI-H2347,BI-78D3,0.5,863,NCI-H2347	BI-78D3	0.5,True
NCI-H2347,BI-3406,0.5,863,NCI-H2347	BI-3406	0.5,True
NCI-H2347,Belumosudil (mesylate),0.5,863,NCI-H2347	Belumosudil (mesylate)	0.5,True
NCI-H2347,Belzutifan,0.5,863,NCI-H2347	Belzutifan	0.5,True
NCI-H2347,Bentamapimod,0.5,863,NCI-H2347	Bentamapimod	0.5,True
NCI-H2347,Bimiralisib,0.5,863,NCI-H2347	Bimiralisib	0.5,True
NCI-H2347,Binimetinib,0.5,863,NCI-H2347	Binimetinib	0.5,True
NCI-H2347,Bortezomib,0.5,863,NCI-H2347	Bortezomib	0.5,True
NCI-H2347,Brivudine,0.5,863,NCI-H2347	Brivudine	0.5,True
NCI-H2347,CP21R7,0.5,863,NCI-H2347	CP21R7	0.5,True
NCI-H2347,Capivasertib,0.5,863,NCI-H2347	Capivasertib	0.5,True
NCI-H2347,Capmatinib,0.5,863,NCI-H2347	Capmatinib	0.5,True
NCI-H2347,Celecoxib,0.5,863,NCI-H2347	Celecoxib	0.5,True
NCI-H2347,DT-061,0.5,863,NCI-H2347	DT-061	0.5,True
NCI-H2347,DTP3,0.5,863,NCI-H2347	DTP3	0.5,True
NCI-H2347,Dabrafenib,0.5,863,NCI-H2347	Dabrafenib	0.5,True
NCI-H2347,ERK5-IN-2,0.5,863,NCI-H2347	ERK5-IN-2	0.5,True
NCI-H2347,ETC-206,0.5,863,NCI-H2347	ETC-206	0.5,True
NCI-H2347,EX229,0.5,863,NCI-H2347	EX229	0.5,True
NCI-H2347,Elimusertib hydrochloride,0.5,863,NCI-H2347	Elimusertib hydrochloride	0.5,True
NCI-H2347,Erdafitinib ,0.5,863,NCI-H2347	Erdafitinib 	0.5,True
NCI-H2347,Everolimus,0.5,863,NCI-H2347	Everolimus	0.5,True
NCI-H2347,Futibatinib,0.5,863,NCI-H2347	Futibatinib	0.5,True
NCI-H2347,GSK1059615,0.5,863,NCI-H2347	GSK1059615	0.5,True
NCI-H2347,Gemcitabine,0.5,863,NCI-H2347	Gemcitabine	0.5,True
NCI-H2347,HI-TOPK-032,0.5,863,NCI-H2347	HI-TOPK-032	0.5,True
NCI-H2347,Hydroxyfasudil,0.5,863,NCI-H2347	Hydroxyfasudil	0.5,True
NCI-H2347,IQ 1,0.5,863,NCI-H2347	IQ 1	0.5,True
NCI-H2347,Infigratinib,0.5,863,NCI-H2347	Infigratinib	0.5,True
NCI-H2347,Ipatasertib,0.5,864,NCI-H2347	Ipatasertib	0.5,True
NCI-H2347,Irinotecan,0.5,864,NCI-H2347	Irinotecan	0.5,True
NCI-H2347,Ixazomib,0.5,864,NCI-H2347	Ixazomib	0.5,True
NCI-H2347,LB-100,0.5,864,NCI-H2347	LB-100	0.5,True
NCI-H2347,LJI308,0.5,864,NCI-H2347	LJI308	0.5,True
NCI-H2347,LY2090314,0.5,864,NCI-H2347	LY2090314	0.5,True
NCI-H2347,LY-2584702 (tosylate salt),0.5,864,NCI-H2347	LY-2584702 (tosylate salt)	0.5,True
NCI-H2347,Lapatinib ditosylate,0.5,864,NCI-H2347	Lapatinib ditosylate	0.5,True
NCI-H2347,Lonafarnib,0.5,864,NCI-H2347	Lonafarnib	0.5,True
NCI-H2347,MK-3903,0.5,864,NCI-H2347	MK-3903	0.5,True
NCI-H2347,MK-8353,0.5,864,NCI-H2347	MK-8353	0.5,True
NCI-H2347,ML264,0.5,864,NCI-H2347	ML264	0.5,True
NCI-H2347,Methylprednisolone succinate,0.5,864,NCI-H2347	Methylprednisolone succinate	0.5,True
NCI-H2347,Minodronic acid,0.5,864,NCI-H2347	Minodronic acid	0.5,True
NCI-H2347,NG25,0.5,864,NCI-H2347	NG25	0.5,True
NCI-H2347,NVP-BHG712,0.5,864,NCI-H2347	NVP-BHG712	0.5,True
NCI-H2347,OTS514,0.5,864,NCI-H2347	OTS514	0.5,True
NCI-H2347,Oleic acid,0.5,864,NCI-H2347	Oleic acid	0.5,True
NCI-H2347,Oxaliplatin,0.5,864,NCI-H2347	Oxaliplatin	0.5,True
NCI-H2347,PF-06260933,0.5,864,NCI-H2347	PF-06260933	0.5,True
NCI-H2347,PH-797804,0.5,864,NCI-H2347	PH-797804	0.5,True
NCI-H2347,Paclitaxel,0.5,864,NCI-H2347	Paclitaxel	0.5,True
NCI-H2347,Pemigatinib,0.5,864,NCI-H2347	Pemigatinib	0.5,True
NCI-H2347,Pimitespib,0.5,864,NCI-H2347	Pimitespib	0.5,True
NCI-H2347,Pralsetinib,0.5,864,NCI-H2347	Pralsetinib	0.5,True
NCI-H2347,RMC-6236,0.5,864,NCI-H2347	RMC-6236	0.5,True
NCI-H2347,Ralimetinib dimesylate,0.5,864,NCI-H2347	Ralimetinib dimesylate	0.5,True
NCI-H2347,Regorafenib,0.5,864,NCI-H2347	Regorafenib	0.5,True
NCI-H2347,SBI-0640756,0.5,864,NCI-H2347	SBI-0640756	0.5,True
